asv,best_identity,rel_ab,shared_of_20,raw_overlap_pct,score_aware_overlap_pct,midas_tail
9dec91dba1546d84adf5357a585c2725,0.8537,0.027637,19,95.00,100.00,midas_s_102284
9f48dc43461af788c9e199cd8c09ecfa,0.9113,0.000317,19,95.00,100.00,Alphaproteobacteria
9f5e783ff88a1088bd09742287bad251,0.8928,0.000372,19,95.00,95.00,midas_s_61428
9fca62a00b5a006ef5777a565d547615,0.7660,0.002002,19,95.00,100.00,Bacteria
a3ff266911801a04783054a324c17897,0.9096,0.000728,19,95.00,100.00,Gammaproteobacteria
a490e7dcfbdaafbb879f31e77a71221d,0.9759,0.000498,19,95.00,100.00,midas_s_7617
a4b37e5e97e8dbd080d90c3fec1b48d6,0.9867,0.001011,19,95.00,95.00,midas_s_14116
a59b0053fef939696c578144786a0605,0.9826,0.000907,19,95.00,95.00,Edaphobaculum
a718318f9cf0d36622c6242600702ade,0.9947,0.001213,19,95.00,95.00,Herpetosiphon_aurantiacus
a7e4f8b4a400c5a0a84178c63e589840,0.9946,0.023839,19,95.00,100.00,midas_s_22781
a98cd7c849b7e442fda3166fdccdf805,0.9893,0.003639,19,95.00,100.00,midas_g_1721
aa90655af1adaa2768c4abe59140cc14,0.9037,0.005661,19,95.00,100.00,midas_s_118710
aab1ccd0cad02f7d2d4fdc471c097970,0.9920,0.003033,19,95.00,100.00,midas_s_17344
aabd950bfff4c84da94aafe83efc9152,0.9973,0.000706,19,95.00,95.00,Lentimicrobium
ad840c15058a760ea1c72d05098eb007,0.9413,0.016327,19,95.00,100.00,midas_s_3374
b0a86494f097555c1f3a40d0fa4abe35,1.0000,0.001415,19,95.00,100.00,midas_s_57889
b0d9e3546a043b2fdae2d9d790d862ae,0.9595,0.000493,19,95.00,100.00,midas_s_58746
b1f1c624b121c47dd445765549758153,0.7300,0.003056,19,95.00,100.00,Bacteria
b21c4fbccab4d33a3e68a8a3998d8938,0.9167,0.000480,19,95.00,100.00,Bacteria
b3a2124dd8d486ac0ebed9e6c98a748d,1.0000,0.257946,19,95.00,95.00,Herpetosiphon_aurantiacus
b445278a89631823b61e5cfca7d3cd88,0.9734,0.023898,19,95.00,95.00,Saccharimonadales
b46555f0611bb581918b821b3bdb41f3,0.9948,0.000500,19,95.00,100.00,midas_s_10120
b4b5b1fdeca2a56f1cc8509d31ff35e0,0.9973,0.000434,19,95.00,100.00,midas_s_71633
b4d8f1710ef92b0d0aea840005b6289b,0.8262,0.016173,19,95.00,100.00,midas_s_38703
b591de8fcef00f9f5052abfc92ab5436,0.9920,0.000800,19,95.00,100.00,midas_s_14202
b78362f8ddb660d8452d2bdc4dbadc85,0.9413,0.002623,19,95.00,100.00,midas_s_3374
b9bbd457c47d9314b46ba20260b5dedd,0.9357,0.000404,19,95.00,100.00,Anaerolineaceae
ba0d49399955aec4ea76295f72217f6b,0.9703,0.000397,19,95.00,100.00,Cytophaga
ba0dfb9ee21c8b7ed117741a702a0487,0.9457,0.017223,19,95.00,100.00,Alphaproteobacteria
baa840052844d978bd3ed0e68d7a5d4e,0.9437,0.000751,19,95.00,100.00,midas_g_22753
bbd74bbdacf73b0fa13a1aa5fb524e15,0.9915,0.043127,19,95.00,100.00,Bacteria
bc605b62ccfa8bea0235434364d14423,0.6879,0.000805,19,95.00,100.00,Bacteria
bd5dc59f41635fa48c10eb8a497a92ce,0.9920,0.000638,19,95.00,100.00,Bacteria
be032fcf22cd3cd082c413ba38cb41de,1.0000,0.000425,19,95.00,100.00,Roseimicrobium_gellanilyticum
c55a7b123e3924ebb7a2abb6f81f8b33,1.0000,0.000434,19,95.00,100.00,midas_s_51851
c5d2063c9d1358ab3a8eccae85aa258d,0.9455,0.001213,19,95.00,95.00,Izemoplasmataceae
c724ce7c2ef314d813e63fbadbb9a6dc,1.0000,0.000651,19,95.00,100.00,midas_s_4375
c84c09715b8afcf3d662c434623262fb,0.9547,0.003639,19,95.00,95.00,midas_s_76325
c865df92c0a0be18e7225b4aeb71ebb4,1.0000,0.156128,19,95.00,95.00,midas_s_24843
c8ff0962bd82a5d55392fac2403fb7dd,0.9440,0.249046,19,95.00,100.00,midas_s_3374
c9079c12e180d2b668d24c139e064c74,0.9514,0.001752,19,95.00,95.00,Leadbetterella
caea036a727245d0a2ca8b9d149211bb,0.9973,0.000833,19,95.00,100.00,midas_g_7812
cc6d23f24d43a4ef6168998f1f30e0d7,0.9837,0.005290,19,95.00,95.00,Runella
ccdd4521f9341f78bd592715c82df8af,0.8422,0.000859,19,95.00,100.00,SM1A07
cd4a3d0ac95a72eed300ee8a39f2287f,0.9947,0.028573,19,95.00,100.00,midas_g_5461
cf792c7c6b6316c9478eb6d7e4e52d7f,0.8533,0.001233,19,95.00,100.00,midas_s_48622
d0396f31c93e8dce2c237870994d1599,0.9162,0.003841,19,95.00,100.00,midas_s_36985
d2af58d88f2cbbc2e0cc9121a4591f97,0.9062,0.000607,19,95.00,100.00,Rhodocyclaceae
d3fc8eeeb539bc7d3d9a3de541bb94b6,0.9568,0.000651,19,95.00,100.00,midas_s_58746
d464bc33e5f1f76150b33aca10d664ca,0.9622,0.001961,19,95.00,100.00,midas_s_58746
d47809ed2fc2304ad758ed602f9df502,0.9948,0.003255,19,95.00,100.00,midas_s_53862
d72be58733ddb9b9ec172cd768b828f3,0.9625,0.056219,19,95.00,95.00,midas_s_48042
d898979b7936bdd169f42c8434648156,0.7680,0.000706,19,95.00,100.00,Bacteria
d9c40d1f962d51a60b4d273b9a68f9e7,0.9786,0.008758,19,95.00,100.00,midas_s_7617
d9f41ca096eeb883de3ecd6b10dce0f8,0.9196,0.000556,19,95.00,100.00,Ca_Competibacter
dba97157790aa3144e9464a03e0fe5ea,0.9539,0.006874,19,95.00,100.00,midas_g_100288
dc8f9e7232861151ffbc9d9dcb834eca,1.0000,0.913563,19,95.00,100.00,midas_s_10120
dd68406ba66e0da4345a5cf751dfa60d,0.9761,0.002219,19,95.00,95.00,midas_g_2842
ddfbe02fd47be898874e0b789c391ecf,1.0000,0.000529,19,95.00,100.00,midas_s_3949
de01bda11a605830172cb82d0a6dfa72,0.9973,0.043717,19,95.00,95.00,Turneriella
de3a8d7f915ff6f740e69bd3797f29e6,0.9058,0.000404,19,95.00,100.00,midas_s_118846
e040ade6cc38bfa3573ebf3ef4344978,0.7251,0.000343,19,95.00,100.00,Bacteria
e0d953cdee5c868270edabd2f2937909,0.9947,0.261845,19,95.00,100.00,midas_s_14202
e1914a1a2416e904bae94be1f4856340,0.8763,0.000478,19,95.00,100.00,midas_s_28868
e2523e3b8e22f0f6143544e6dae97137,0.9866,0.000527,19,95.00,100.00,Devosia
e39ee604ac8a34e3b83950dda8724276,0.9919,0.001979,19,95.00,100.00,midas_s_11214
e4a4ced657613f0708c90eb001766aba,0.9545,0.001213,19,95.00,100.00,midas_s_50238
e520b891c76a0de01f0724ed8a801014,0.8132,0.000907,19,95.00,95.00,Bacteria
e5a5d80f2f5e18103ac2dcabf80f8e88,0.9866,0.000996,19,95.00,95.00,midas_s_16660
e686ddfef8b1923ee698499d6f5caeef,0.9973,0.016024,19,95.00,95.00,Herpetosiphon_aurantiacus
e8080e944f2c519966585e37ddd10f32,0.9098,0.000809,19,95.00,100.00,midas_s_116503
ef9a71a9d12cd3440f17b7617fa885b5,0.8960,0.001111,19,95.00,95.00,Sumerlaeaceae
f0547f74dbcfeca9eef70572311914b5,0.9380,0.000617,19,95.00,95.00,midas_g_2022
f450ca7f566c55323d6351dd9df2ae8e,0.9893,0.003437,19,95.00,95.00,Coxiella
f59f3a01a0348e8b0cc3f405cdf94203,0.9652,0.000794,19,95.00,95.00,midas_s_44926
f7e3570953c4fb24f9d2550b9ba28ce9,0.9413,0.000859,19,95.00,100.00,midas_s_3374
f8bd00e321b6463732465090b2b56c43,0.9787,0.001972,19,95.00,100.00,midas_s_53835
ff025d0d1e4e8d1718a1b0c819e09393,1.0000,0.001213,19,95.00,100.00,Bacteria
003284e7643a47fcdab27891cced2a66,0.9744,0.002329,20,100.00,100.00,midas_s_31688
00513cae3b2877bc7a7730f40312f97f,0.9169,0.000563,20,100.00,100.00,Ca_Competibacter
005cf4f1d005d86d57ffdd01808ea21e,0.9919,0.033629,20,100.00,100.00,Aurantisolimonas
006a3bfa4e7ea6a4788e31b776b7e6c1,0.9866,0.001674,20,100.00,100.00,midas_s_41450
00857485ad05de1627ccc3881aaabdb0,0.9385,0.000556,20,100.00,100.00,midas_s_73008
009564af4e60c5118899caed7c0dd586,0.9973,0.018603,20,100.00,100.00,Sediminibacterium_salmoneum
00a674ff1b3eedd6d12d958bed100a74,0.9492,0.000440,20,100.00,100.00,midas_g_6890
00c3ca16f3d6ddeff7533f98676fa214,0.9920,0.000320,20,100.00,100.00,midas_s_30548
00f36962721c382fa009aab208745ba0,0.9920,0.000670,20,100.00,100.00,midas_s_28486
00f9ebbd116e56c9858776b48b74565e,0.9899,0.000257,20,100.00,100.00,midas_s_58718
010986139ed60489250b7a421e4d63d9,0.9838,0.000257,20,100.00,100.00,midas_s_37804
010c4e8cfb1c11912d23e854660dd57b,0.9333,0.000525,20,100.00,100.00,Comamonadaceae
011befe1668bc005622daeaefd053a7b,0.9223,0.002022,20,100.00,100.00,midas_f_2290
012538fa4337eb1e9e3874a2e0792491,0.9873,0.001210,20,100.00,100.00,Rhodobacter
0138936a169c4a0914606cedbcd38fa6,0.9867,0.000476,20,100.00,100.00,midas_s_18349
01678bd1450874fd4ee087d0d2ee5349,0.9811,0.000794,20,100.00,100.00,Desulfovibrio_paquesii
016fa797236db441417c96f55f929969,0.9572,0.001540,20,100.00,100.00,midas_g_9443
01a7c19fe64d4300e6e5a8a7280a10bb,1.0000,0.019690,20,100.00,100.00,Comamonadaceae
0201ad826209ed7fb2b6de607f76957e,0.9599,0.001320,20,100.00,100.00,midas_s_26471
0203cb85481b6a76d794ca9f1001c499,0.9674,0.012322,20,100.00,100.00,midas_s_45449
024ff7a3d8178eb2902938d9b3559288,0.9947,0.000938,20,100.00,100.00,midas_s_65744
026170bed2fa94c8277a5244500b93cd,0.9840,0.001100,20,100.00,100.00,Aquimonas_voraii
026600da36b900cf6ff6ee481b90793a,1.0000,0.003235,20,100.00,100.00,Methylotenera
027118164bf6cedbd3fbb210686cc4a4,0.9866,0.001415,20,100.00,100.00,Anaerolineaceae
027867aaaa14717d1963e634425f886e,0.9866,0.002636,20,100.00,100.00,midas_s_4750
02969019e96fef0fe3e2f02f38316afa,0.9227,0.000610,20,100.00,100.00,Gemmataceae
02b7af11150741f6de128690c4aa3340,0.9892,0.000407,20,100.00,100.00,Comamonadaceae
02ba8019542c93b74df972fc25fe10af,0.9948,0.000791,20,100.00,100.00,midas_s_1294
02da44e500ade6eb6bd919f883d0dd32,0.9259,0.000425,20,100.00,100.00,midas_s_50688
02f9493dbcd235f6075e0e3ae622c7ca,0.9706,0.042060,20,100.00,100.00,midas_s_61093
03174ff6cb4a5f7bcc5b7e4ef924c60e,0.9949,0.003222,20,100.00,100.00,Thauera
032641f730d95c79b76dd4cbae0c246d,0.9973,0.000595,20,100.00,100.00,midas_s_8808
034e485b2f313e4a9185045f02cc7220,0.9840,0.001312,20,100.00,100.00,midas_s_42239
0352c42e74bd96a671fe5854263a5f5e,1.0000,0.001111,20,100.00,100.00,Methanobacteriaceae
038885272dbaefde0423e01959faac01,0.8868,0.000607,20,100.00,100.00,midas_s_57021
039bd133ce59253899414b6c8ba6d67e,0.9464,0.230415,20,100.00,100.00,midas_s_55441
039cb9ac8d5af2c99ca408814ddc77d1,0.9973,0.003842,20,100.00,100.00,Thauera
03ba4c458f3389eca8eb21b22290ed10,0.9946,0.004246,20,100.00,100.00,Syntrophorhabdus
03bed64096e13e23200fd80d0ae715cb,0.8912,0.000470,20,100.00,100.00,midas_s_5391
03d60eb1912411d9516686d1c0e8d77a,0.9973,0.005424,20,100.00,100.00,Thauera
03ed5312cd679b937d3c7931ab12461a,0.8928,0.000607,20,100.00,100.00,RBG-13-54-9
03f4e6a353b02382d205f0d832831e81,0.9973,0.000500,20,100.00,100.00,Macellibacteroides
03f77fdbf7ce18584760066d1364d36c,0.9867,0.001574,20,100.00,100.00,midas_s_46393
03fd988de7a0981d1db2c0b6d206c259,0.9759,0.027864,20,100.00,100.00,midas_s_51741
040c74eae6a3629f697268413ded437a,0.9731,0.000502,20,100.00,100.00,midas_s_34709
042ad52e2c8d4dce2d2cc2e796463849,0.9784,0.007320,20,100.00,100.00,Flavobacterium
0435b3a5879a68e5afbc66915ecda61d,0.9946,0.100678,20,100.00,100.00,Lacihabitans
04790f5aba82b91059a546812ad694dc,1.0000,0.001574,20,100.00,100.00,midas_s_29079
0480b6a16673d25ac01d1da0b2833512,0.9947,0.101914,20,100.00,100.00,midas_s_22252
0493af645ecdf91cff6896ec5d5aca21,0.8636,0.000478,20,100.00,100.00,Alphaproteobacteria
049a47aba1aa118b203038be18526b1b,0.9973,0.004044,20,100.00,100.00,midas_g_171
049e6f182990799b700d79450499710f,1.0000,0.029903,20,100.00,100.00,midas_s_40162
04bc2a095282907ef4df7a2a9447166f,1.0000,0.001726,20,100.00,100.00,midas_s_1462
04c76aef3814297a297700d39de56c6c,0.9757,0.130689,20,100.00,100.00,midas_s_54616
04cf15134dd14ddeb54a2e95c09d4349,1.0000,0.001411,20,100.00,100.00,midas_s_116344
04f5c0bee93d6ee05c38c74e0bc674ce,0.9919,0.003487,20,100.00,100.00,Paracoccus
04f675d15a1bc17e4b7e8c7893e1a816,0.9626,0.002381,20,100.00,100.00,SM1A02
04f9300ab6041a85696e8ea5a232b1cb,0.9973,0.015232,20,100.00,100.00,midas_s_16241
0501fa310449443c35bacacdd60bbf34,0.9974,0.039169,20,100.00,100.00,midas_s_198
0502fdd9c919fd2982a93b66cda6697d,0.8333,0.000404,20,100.00,100.00,midas_s_117738
051d14c7d7e9a5358e8da8a52b48bca3,0.9649,0.001005,20,100.00,100.00,Marinilabiliaceae
0522f424a0ae2c7f046c5bcafebbc0ca,0.9947,0.007076,20,100.00,100.00,Ca_Villigracilis
0528c8d6cf081ba719cf96cb550150fb,0.9920,0.069188,20,100.00,100.00,midas_s_1978
053bd1513e7a8fbb621acfa37d09c4b2,0.8518,0.012020,20,100.00,100.00,Bacteroidia
05797ff5d08a4c360d45bd689238c2f1,0.7282,0.000938,20,100.00,100.00,Bacteria
057bcefe7d185d0daf7b610144b1fa59,0.9973,0.049875,20,100.00,100.00,midas_g_859
05b92f31a7635c80f9228282dfe2b96b,0.8859,0.035234,20,100.00,100.00,midas_g_25102
05c2b2196ce76f5eab58355bd11f5964,0.9663,0.001494,20,100.00,100.00,midas_s_61007
05fd476024a64f2da18888c8cd557724,0.9948,0.000305,20,100.00,100.00,Terrimonas
0620149226837b0dc24e722a745740cf,0.9919,0.002179,20,100.00,100.00,SH-PL14
06288435b328d35994bcc8f72ea0fc3a,0.9946,0.143133,20,100.00,100.00,Bacteroidetes_vadinHA17
062e7dbc610b8b01dd84f42a754d5060,1.0000,0.010311,20,100.00,100.00,Terrimonas
063669beab0e471ace7cbc32283416e9,1.0000,0.018803,20,100.00,100.00,Brevundimonas
063e3c61d923929c5cba4b90a947805a,0.9973,0.206766,20,100.00,100.00,Ca_Villigracilis_propinquus
065262b748557031f638872e76923c72,1.0000,0.018216,20,100.00,100.00,Reyranella_massiliensis
0654e615fe3e9b0487505848dc4dbb78,0.9973,0.002645,20,100.00,100.00,midas_s_13110
065a98742b20d730265fb45221fd34c4,1.0000,0.033994,20,100.00,100.00,Paracoccus
06894625cc4725640c9c1bba0d9aefc8,0.9973,0.001466,20,100.00,100.00,midas_s_3306
06c4ab89a8abc60620b11d6b8eea8592,0.9947,0.001501,20,100.00,100.00,CL500-29_marine_group
06ccbfa9dbe3fb9fac793fe2c480825c,0.9599,0.012446,20,100.00,100.00,midas_s_26471
06e148ad8b35489ea97e51ef733e9550,1.0000,0.001313,20,100.00,100.00,Macellibacteroides
06e4bf90950ed9dead32a26e0b26aa88,0.9412,0.000563,20,100.00,100.00,midas_s_84868
06e777dc86f294846df60a1bdcfe6530,0.9783,0.002329,20,100.00,100.00,Leadbetterella
06f43456e63206281ba1162e4e6d66d4,0.9840,0.001196,20,100.00,100.00,midas_s_8467
06f8906355750050f44895281f3523fb,0.9946,0.000809,20,100.00,100.00,Pedobacter
0706c8897410dc86c4fe695f43953448,0.9759,0.000733,20,100.00,100.00,midas_s_82383
0717fa5cad93ab5cb1a3e9929e7014c1,0.9873,0.000489,20,100.00,100.00,midas_s_22378
071b20ea2fe191bc56e1001e3c3ef244,0.9973,0.014495,20,100.00,100.00,midas_s_198
07246a1fc2c2fed9e54374f5ee46c333,1.0000,0.050561,20,100.00,100.00,Intrasporangiaceae
0740074747aaa37414ce56733c3f3259,0.9973,0.020576,20,100.00,100.00,midas_s_198
074805110994d976b97dcfaeb0ad4352,0.9974,0.000527,20,100.00,100.00,Methanobacteriaceae
07640d1fcdb6b920c0b4257f7c9c028e,0.9893,0.000868,20,100.00,100.00,midas_s_52974
0770fd1ca9e37cef3ffdf1ba2abc344f,0.9973,0.000800,20,100.00,100.00,midas_g_859
07c181c387580192eace1408605a1b7c,0.9200,0.000617,20,100.00,100.00,midas_s_76389
07c684ece86de1b12bf432870683e62b,1.0000,0.001440,20,100.00,100.00,Sphingobium
07d8bf1afa43126d7ab9ca4fefad8259,0.9898,0.003451,20,100.00,100.00,Comamonadaceae
0803dcf438801c4492629e7ca94cca2e,0.9135,0.001415,20,100.00,100.00,Spirochaeta
080c84745ca48dd0e7ef7580df83bafb,0.9649,0.001245,20,100.00,100.00,Marinilabiliaceae
0814110fd0410b6f675526dc4d4a32fb,0.9973,0.000762,20,100.00,100.00,Romboutsia
081f8228264f0575df0146e28439e003,0.9011,0.002224,20,100.00,100.00,midas_s_118715
0823828b2221b4beaeefdd50d8fed560,0.9040,0.001011,20,100.00,100.00,midas_s_84886
082b496c934ad5588dc586bb303faaa2,0.8763,0.012144,20,100.00,100.00,Ca_Competibacter
084030429e088059ae5059384cda46eb,0.9784,0.000607,20,100.00,100.00,Pedobacter
08511b3b442d76f7c9485dde8b381b03,0.9757,0.007683,20,100.00,100.00,Desulfovibrio
088ee4c48bc3cb0ca751d3c465b56453,0.9948,0.003959,20,100.00,100.00,midas_g_171
08b11eeb13a43fb517114963b350df70,0.9946,0.001007,20,100.00,100.00,Haliscomenobacter
08d10673b70f3d8b078a149a25d94b19,1.0000,0.009098,20,100.00,100.00,midas_s_1718
08ea1c9b9d368cd6d9bfeb8857e90315,0.9973,0.102006,20,100.00,100.00,Rhodocyclaceae
08f430e113701ebb008a1c63622e9e5e,0.9759,0.001415,20,100.00,100.00,midas_s_74166
08fe91d1fc29f781441a80383cb6644a,0.9973,0.003355,20,100.00,100.00,midas_s_24587
09116b7e2b89e63e7af83a0a9f8c5371,0.9946,0.000412,20,100.00,100.00,midas_s_14500
092a1e06d547999a906e5d843b2d57e7,1.0000,0.005759,20,100.00,100.00,Brevundimonas_bullata
092ab99df8cd76432d44a186cbced262,0.9679,0.024981,20,100.00,100.00,midas_s_38974
09304de7bcdde93714df6d4800a79b4d,1.0000,0.006111,20,100.00,100.00,Mycobacterium
09383f3babfd32418e7ba07634680e12,1.0000,0.039379,20,100.00,100.00,Pannonibacter_phragmitetus
0945c17acd293a5bc6d625db7f51d0ea,0.9973,0.004448,20,100.00,100.00,midas_g_171
094e43a918ebb6f77d4644cc89b65a3e,0.9081,0.000493,20,100.00,100.00,midas_s_4830
09524b82b18b3d05eab6a0c597aa330e,0.9949,0.044466,20,100.00,100.00,midas_s_198
095d063518c5d084d54aa006cf20cef4,0.9622,0.001415,20,100.00,100.00,midas_s_6414
09627ab39adbbbc48a07456c71d0c6bb,0.9973,0.008492,20,100.00,100.00,midas_s_112765
0973dc17a02cb230dc1f93877c92c56a,0.8892,0.000498,20,100.00,100.00,Babeliales
098b49f814da592396a6a3fd0961e8d4,0.9919,0.002869,20,100.00,100.00,Pseudorhodobacter
099e147c55d62e4e8282c52358ea9db5,0.9973,0.004321,20,100.00,100.00,midas_s_30548
09a221ef16a92a3128589472ceb9f558,0.8386,0.001029,20,100.00,100.00,SM1A07
09c229d65172fac81816fd71e67be6b7,0.9249,0.001011,20,100.00,100.00,midas_s_113041
09c76637c21761c407d6d3eca21c638f,0.9946,0.001666,20,100.00,100.00,midas_s_13895
09cebb8ed5b4b1ba1256b50305104072,0.9813,0.001196,20,100.00,100.00,Rhodocyclaceae
09dba6fb5405a55fcc7ff2c5cab82a10,1.0000,0.000531,20,100.00,100.00,midas_s_116444
09e47256d34b485ef93fd5bcec33bb33,0.9840,0.003174,20,100.00,100.00,Oikopleura
09f3f14ff262a08e210128ea44419f8b,0.9973,0.004221,20,100.00,100.00,Thauera
0a00c1bd8e41111d0a93ed96d89d9d76,0.9924,0.007076,20,100.00,100.00,Thauera
0a0ed407936f95396c14cf6f059d6915,0.9839,0.001486,20,100.00,100.00,Schlesneria_paludicola
0a190f76ccbf2dffffdbaae401ed56b1,0.9949,0.001689,20,100.00,100.00,Zoogloea
0a1e46f53dd9eb1c4aae50dd21cf65ca,0.9946,0.015514,20,100.00,100.00,midas_s_33416
0a20c0ecd4432c9e38a68db9217695b5,0.9866,0.012020,20,100.00,100.00,Desulfomicrobium
0a25c3ac566faa3dcda460868bea4ca9,0.9920,0.000436,20,100.00,100.00,midas_s_71030
0a28c97ae9115ba09c964977095a4677,0.9280,0.000809,20,100.00,100.00,Babeliales
0a31b5607e6020aa656e595d9130c2f5,0.9950,0.007376,20,100.00,100.00,Thauera
0a3f52f27cec76b821bd51e26fc08f88,0.8880,0.013485,20,100.00,100.00,Alphaproteobacteria
0a486943ae9dce70e971e01020e5949c,0.9920,0.120178,20,100.00,100.00,midas_s_42201
0a4dae6c36a924945c5ad8318aff7ecb,0.9115,0.002224,20,100.00,100.00,midas_s_84699
0a71114f7a13af5c5e649810d49a3773,0.9973,0.005498,20,100.00,100.00,midas_s_198
0a7f6a0cb4034ab075dd38b3592f8d1e,0.9973,0.018803,20,100.00,100.00,midas_s_3702
0a90e69f3244bf4921742c1c179c9378,0.9198,0.000740,20,100.00,100.00,midas_s_5047
0a9812dfeb4ee5f740eb28ff0659b720,0.9840,0.017842,20,100.00,100.00,midas_s_89500
0aaa1cfaec18dcb5a7be8a80929dcb6f,0.9949,0.001111,20,100.00,100.00,Ca_Accumulibacter
0aca27487d54e80b6b433562c24e3302,1.0000,0.001222,20,100.00,100.00,midas_g_543
0ae8cb74e7e1f5d0551ea660cbb25dc0,0.9593,0.089212,20,100.00,100.00,Peptostreptococcales-Tissierellales
0afdd7eddb9a71ce53cf6487747ec98c,1.0000,0.002117,20,100.00,100.00,midas_s_5283
0b125d869a1a6045f968fc419ea9d14e,0.9813,0.000525,20,100.00,100.00,midas_g_3529
0b1dc99e2e45931f58ab34d22bd58af4,0.9973,0.022957,20,100.00,100.00,midas_s_198
0b42befcfe2f0a5958e7676a9269bac7,0.9489,0.012491,20,100.00,100.00,Gammaproteobacteria
0b4524086ffe1c02016fc92472165270,0.9543,0.001190,20,100.00,100.00,midas_g_2400
0b4c56c3d68d67b5f5269c5658cee8ba,0.9363,0.000493,20,100.00,100.00,Ca_Competibacter
0b4fdd7e59901ec97ff92ba540906765,0.9574,0.013643,20,100.00,100.00,midas_s_3951
0b5dd85d83833d0010ef224c96e76faf,0.9948,0.000556,20,100.00,100.00,midas_s_11131
0b886c176d9f7dd89c957f11cb337e71,1.0000,0.000823,20,100.00,100.00,midas_g_10909
0b8b07491280b305e36facca3c8af441,1.0000,0.028479,20,100.00,100.00,Christensenellaceae_R-7_group
0b9150d37cbe9dc43b94b7d618b84db2,1.0000,0.059912,20,100.00,100.00,midas_s_8154
0bab6738ff2cdb0d2493d0062857af6b,0.9947,0.002022,20,100.00,100.00,midas_s_50499
0bb567fd1ac63f8c57e18563c43c2c2d,0.9872,0.009170,20,100.00,100.00,midas_s_198
0bbeaab28a6a3829b1504cef9a983b06,0.9115,0.000733,20,100.00,100.00,Terrimonas
0bd5cdc0a4e53e211aad2617e20a2775,0.9731,0.002338,20,100.00,100.00,midas_s_5334
0bddd68a5b2f6d89286417e14a1a51dd,0.9786,0.001736,20,100.00,100.00,Bdellovibrionaceae
0bea576f8a9e14169e867d02dc9575d5,0.9892,0.001979,20,100.00,100.00,Hyphomicrobium
0bed977a1dd010ad9278d3bd0b157373,0.9838,0.001121,20,100.00,100.00,midas_g_3846
0c0cb5cb6f7e4ba31e82004e27d61af8,0.9866,0.000617,20,100.00,100.00,midas_s_27389
0c0dcadbd501e2c17ca71995ed0b7ee1,1.0000,0.001617,20,100.00,100.00,midas_g_1097
0c293c4324023e0fc942ba2a40ef7f59,0.9973,0.002911,20,100.00,100.00,Xanthobacteraceae
0c2fa68015a702cbf50120993cc1e20d,0.9597,0.001011,20,100.00,100.00,midas_s_18788
0c4d686b23bf73000ca0db32eb603f5e,0.9973,0.002222,20,100.00,100.00,midas_s_290
0c76688070aade04163c8afe119171db,0.9973,0.000654,20,100.00,100.00,midas_s_55095
0c8b4026f47c495e3b921cac5453e163,1.0000,0.001581,20,100.00,100.00,Clostridium_sensu_stricto_1
0c9c5cfe5882f68c6da2faff839fd556,1.0000,0.016579,20,100.00,100.00,Desulfobacter_postgatei
0c9f2c70ab81d634069194b6bf2c3665,0.9973,0.016664,20,100.00,100.00,midas_s_198
0cab07fdd08129a6d354bf867b6bc26b,0.9973,0.021611,20,100.00,100.00,midas_s_198
0cc4dfb2d5414161ca86b7fe5992850f,0.9947,0.330132,20,100.00,100.00,midas_s_11318
0cc74b5a44142cc1e8f7330eae87aa2a,0.9465,0.018669,20,100.00,100.00,Hydrogenedensaceae
0cd9b28a1cc9ce2c079668aafc9a8df3,0.9974,0.001001,20,100.00,100.00,midas_g_171
0cdb8b748964db3111f1efa85bcdfb94,1.0000,0.003174,20,100.00,100.00,Thauera_butanivorans
0ce72cb3f2222077b10a09aeab862462,1.0000,0.137781,20,100.00,100.00,Rhizobiaceae
0cfbeee394747aebabb3a7e1cb01edc4,0.9946,0.001090,20,100.00,100.00,midas_g_558
0d0919e19191450846a299f80092296c,0.9227,0.001251,20,100.00,100.00,Thauera
0d100703139fb4218d005fae39f9ab6c,0.9973,0.000941,20,100.00,100.00,midas_s_19323
0d201ddacb72581dbce646c1dc99c83e,1.0000,0.000733,20,100.00,100.00,midas_s_16242
0d222910032fc70758672b454f30fec6,0.9920,0.000872,20,100.00,100.00,midas_g_4042
0d23c6dcac296f66e32ccab7d795f821,0.9946,0.000610,20,100.00,100.00,midas_s_11707
0d2992293a58dabae00d7bdfb9eba6d7,0.9597,0.000740,20,100.00,100.00,midas_s_77027
0d536f3c8843a8b574b4394d10fb291b,0.9840,0.001063,20,100.00,100.00,midas_s_20025
0d5a2ac2ebb9b8cfa3900c5a2adcb38e,1.0000,0.000489,20,100.00,100.00,midas_s_12864
0d65ceff0469199c6f52c2e88f88413b,0.9891,0.002229,20,100.00,100.00,Taibaiella
0d6d5989dc6980bba0755f1e3f881ffc,0.9973,0.002766,20,100.00,100.00,midas_s_22181
0d746d8edc871e261513ecd525817be6,0.9973,0.005490,20,100.00,100.00,midas_s_198
0d83eb43430d29e3cf5ad913463877fe,0.9626,0.001011,20,100.00,100.00,midas_f_3438
0d8fd1616ff100105340e8ba5311f75c,1.0000,0.018736,20,100.00,100.00,midas_s_114485
0d9c297cf4c7f1cbecd72e7f409b7bff,0.9733,0.001011,20,100.00,100.00,midas_s_117851
0dcfd933f8f2ca8409de28ca00348ad3,0.9813,0.000257,20,100.00,100.00,midas_s_39844
0dd31b8ddc084c78f745842d851662fa,0.9974,0.001630,20,100.00,100.00,Lysobacter
