MAG,protein_id,KO,gene,pathway,step
CAN_3_bin.203,contig_7224_pilon_169,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_3_bin.203,contig_7224_pilon_170,K00688,glgP,Glycogen,Glycogen_degradation
CAN_3_bin.203,contig_7224_pilon_286,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.203,contig_7224_pilon_318,K01895,acs,Acetate,Acetate_activation
CAN_3_bin.203,contig_7224_pilon_326,K00925,ackA,Acetate,Acetate_activation
CAN_3_bin.203,contig_7224_pilon_327,K00634,pta,Acetate,Acetate_activation
CAN_3_bin.203,contig_7224_pilon_385,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.203,contig_7224_pilon_394,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.203,contig_7224_pilon_395,K00023,phaB,PHA,PHA_synthesis
CAN_3_bin.203,contig_7224_pilon_507,K22468,ppk2,PolyP,PolyP_synthesis
CAN_3_bin.203,contig_7224_pilon_508,K07636,phoR,Phosphate,Phosphate_regulation
CAN_3_bin.203,contig_7224_pilon_509,K02040,pstS,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_7224_pilon_510,K02037,pstC,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_7224_pilon_511,K02038,pstA,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_7224_pilon_512,K02036,pstB,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_7224_pilon_513,K02039,phoU,Phosphate,Phosphate_regulation
CAN_3_bin.203,contig_7224_pilon_514,K07657,phoB,Phosphate,Phosphate_regulation
CAN_3_bin.203,contig_7224_pilon_713,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_7224_pilon_740,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_7224_pilon_937,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_9698_pilon_13,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_9698_pilon_20,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_9691_pilon_47,K15864,nirS,Denitrification,NO2_to_NO
CAN_3_bin.203,contig_9691_pilon_67,K04561,norB,Denitrification,NO_to_N2O
CAN_3_bin.203,contig_9691_pilon_68,K02305,norC,Denitrification,NO_to_N2O
CAN_3_bin.203,contig_7512_pilon_128,K00937,ppk,PolyP,PolyP_synthesis
CAN_3_bin.203,contig_7512_pilon_134,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.203,contig_7512_pilon_153,K00376,nosZ,Denitrification,N2O_to_N2
CAN_3_bin.203,contig_7512_pilon_285,K00634,pta,Acetate,Acetate_activation
CAN_3_bin.205,contig_10706_pilon_112,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.205,contig_10706_pilon_341,K00703,glgC,Glycogen,Glycogen_synthesis
CAN_3_bin.205,contig_10568_pilon_77,K00925,ackA,Acetate,Acetate_activation
CAN_3_bin.205,contig_10568_pilon_207,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_3_bin.205,contig_10568_pilon_218,K00703,glgC,Glycogen,Glycogen_synthesis
CAN_3_bin.205,contig_10568_pilon_299,K00688,glgP,Glycogen,Glycogen_degradation
CAN_3_bin.205,contig_12870_pilon_96,K07636,phoR,Phosphate,Phosphate_regulation
CAN_3_bin.205,contig_22111_pilon_127,K00937,ppk,PolyP,PolyP_synthesis
CAN_3_bin.205,contig_22111_pilon_187,K00376,nosZ,Denitrification,N2O_to_N2
CAN_3_bin.205,contig_10569_pilon_61,K00937,ppk,PolyP,PolyP_synthesis
CAN_3_bin.205,contig_10569_pilon_62,K00937,ppk,PolyP,PolyP_synthesis
CAN_3_bin.205,contig_10569_pilon_437,K22468,ppk2,PolyP,PolyP_synthesis
CAN_3_bin.205,contig_10569_pilon_481,K02040,pstS,Phosphate,Phosphate_transport
CAN_3_bin.205,contig_10569_pilon_508,K07636,phoR,Phosphate,Phosphate_regulation
CAN_3_bin.205,contig_18059_pilon_13,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_3_bin.205,contig_5874_pilon_418,K00023,phaB,PHA,PHA_synthesis
CAN_3_bin.205,contig_5874_pilon_435,K01895,acs,Acetate,Acetate_activation
CAN_3_bin.208,contig_30846_pilon_2,K02040,pstS,Phosphate,Phosphate_transport
CAN_3_bin.208,contig_30846_pilon_3,K02037,pstC,Phosphate,Phosphate_transport
CAN_3_bin.208,contig_30846_pilon_4,K02038,pstA,Phosphate,Phosphate_transport
CAN_3_bin.208,contig_30846_pilon_5,K02036,pstB,Phosphate,Phosphate_transport
CAN_3_bin.208,contig_30846_pilon_6,K02039,phoU,Phosphate,Phosphate_regulation
CAN_3_bin.208,contig_30846_pilon_7,K07657,phoB,Phosphate,Phosphate_regulation
CAN_3_bin.208,contig_30846_pilon_8,K07636,phoR,Phosphate,Phosphate_regulation
CAN_3_bin.208,contig_30846_pilon_10,K22468,ppk2,PolyP,PolyP_synthesis
CAN_3_bin.208,contig_30846_pilon_11,K22468,ppk2,PolyP,PolyP_synthesis
CAN_3_bin.208,contig_30846_pilon_16,K07636,phoR,Phosphate,Phosphate_regulation
CAN_3_bin.208,contig_30846_pilon_19,K07657,phoB,Phosphate,Phosphate_regulation
CAN_3_bin.208,contig_30846_pilon_20,K07657,phoB,Phosphate,Phosphate_regulation
CAN_3_bin.208,contig_31755_pilon_10,K00376,nosZ,Denitrification,N2O_to_N2
CAN_3_bin.208,contig_31755_pilon_13,K02305,norC,Denitrification,NO_to_N2O
CAN_3_bin.208,contig_31755_pilon_14,K04561,norB,Denitrification,NO_to_N2O
CAN_3_bin.208,contig_31755_pilon_31,K15864,nirS,Denitrification,NO2_to_NO
CAN_3_bin.208,contig_23943_pilon_3,K03821,phaC,PHA,PHA_synthesis
CAN_3_bin.208,contig_8214_pilon_26,K00925,ackA,Acetate,Acetate_activation
CAN_3_bin.208,contig_8214_pilon_27,K00634,pta,Acetate,Acetate_activation
CAN_3_bin.208,contig_11013_pilon_23,K15864,nirS,Denitrification,NO2_to_NO
CAN_3_bin.208,contig_11013_pilon_37,K02567,napA,Denitrification,NO3_to_NO2
CAN_3_bin.208,contig_11013_pilon_40,K02568,napB,Denitrification,NO3_to_NO2
CAN_3_bin.208,contig_7562_pilon_7,K01895,acs,Acetate,Acetate_activation
CAN_3_bin.208,contig_8441_pilon_27,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.208,contig_10150_pilon_52,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.208,contig_24040_pilon_2,K02040,pstS,Phosphate,Phosphate_transport
CAN_3_bin.208,contig_23162_pilon_38,K00937,ppk,PolyP,PolyP_synthesis
CAN_3_bin.208,contig_30214_pilon_23,K03821,phaC,PHA,PHA_synthesis
CAN_3_bin.208,contig_30214_pilon_24,K00023,phaB,PHA,PHA_synthesis
CAN_3_bin.208,contig_30214_pilon_25,K00023,phaB,PHA,PHA_synthesis
CAN_3_bin.208,contig_22366_pilon_11,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.208,contig_20571_pilon_16,K03821,phaC,PHA,PHA_synthesis
CAN_3_bin.208,contig_10578_pilon_13,K07657,phoB,Phosphate,Phosphate_regulation
CAN_3_bin.208,contig_31225_pilon_2,K01895,acs,Acetate,Acetate_activation
CAN_3_bin.208,contig_31225_pilon_21,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
CAN_3_bin.208,contig_30385_pilon_3,K07636,phoR,Phosphate,Phosphate_regulation
CAN_3_bin.208,contig_5476_pilon_8,K22468,ppk2,PolyP,PolyP_synthesis
CAN_3_bin.208,contig_25959_pilon_1,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.208,contig_25959_pilon_2,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.216,contig_1127_pilon_13,K01895,acs,Acetate,Acetate_activation
CAN_3_bin.216,contig_1115_pilon_29,K00925,ackA,Acetate,Acetate_activation
CAN_3_bin.216,contig_1115_pilon_109,K03821,phaC,PHA,PHA_synthesis
CAN_3_bin.216,contig_1115_pilon_217,K07657,phoB,Phosphate,Phosphate_regulation
CAN_3_bin.216,contig_1115_pilon_218,K07636,phoR,Phosphate,Phosphate_regulation
CAN_3_bin.216,contig_1115_pilon_557,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
CAN_3_bin.216,contig_1115_pilon_1449,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.216,contig_1115_pilon_1450,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.216,contig_1115_pilon_1456,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.216,contig_1115_pilon_1465,K00925,ackA,Acetate,Acetate_activation
CAN_3_bin.216,contig_1115_pilon_1484,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.216,contig_1115_pilon_1645,K02039,phoU,Phosphate,Phosphate_regulation
CAN_3_bin.216,contig_1115_pilon_1727,K22468,ppk2,PolyP,PolyP_synthesis
CAN_3_bin.216,contig_1115_pilon_1758,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.216,contig_1115_pilon_1759,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.216,contig_1115_pilon_1887,K03821,phaC,PHA,PHA_synthesis
CAN_3_bin.216,contig_1115_pilon_2053,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.216,contig_1115_pilon_2235,K00937,ppk,PolyP,PolyP_synthesis
CAN_3_bin.216,contig_1115_pilon_2325,K01895,acs,Acetate,Acetate_activation
CAN_3_bin.216,contig_1115_pilon_2363,K00376,nosZ,Denitrification,N2O_to_N2
CAN_3_bin.216,contig_1115_pilon_2517,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.216,contig_1121_pilon_72,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.216,contig_1121_pilon_73,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.216,contig_1121_pilon_106,K03821,phaC,PHA,PHA_synthesis
CAN_3_bin.216,contig_1121_pilon_107,K00023,phaB,PHA,PHA_synthesis
CAN_3_bin.216,contig_1121_pilon_108,K00023,phaB,PHA,PHA_synthesis
CAN_3_bin.216,contig_1121_pilon_610,K02040,pstS,Phosphate,Phosphate_transport
CAN_3_bin.216,contig_1121_pilon_611,K02037,pstC,Phosphate,Phosphate_transport
CAN_3_bin.216,contig_1121_pilon_612,K02038,pstA,Phosphate,Phosphate_transport
CAN_3_bin.216,contig_1121_pilon_613,K02036,pstB,Phosphate,Phosphate_transport
CAN_3_bin.216,contig_1121_pilon_1025,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
CAN_3_bin.216,contig_20638_pilon_141,K04561,norB,Denitrification,NO_to_N2O
CAN_3_bin.216,contig_20638_pilon_142,K02305,norC,Denitrification,NO_to_N2O
CAN_3_bin.216,contig_20638_pilon_145,K02568,napB,Denitrification,NO3_to_NO2
CAN_3_bin.216,contig_20638_pilon_148,K02567,napA,Denitrification,NO3_to_NO2
CAN_3_bin.216,contig_20638_pilon_211,K15864,nirS,Denitrification,NO2_to_NO
CAN_3_bin.221,contig_3232_pilon_21,K02040,pstS,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_83,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_84,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_385,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_543,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_3_bin.221,contig_3232_pilon_731,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
CAN_3_bin.221,contig_3232_pilon_731,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_3_bin.221,contig_3232_pilon_1057,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_1225,K00688,glgP,Glycogen,Glycogen_degradation
CAN_3_bin.221,contig_3232_pilon_1237,K00626,phaA,PHA,PHA_synthesis
CAN_3_bin.221,contig_3232_pilon_1268,K01895,acs,Acetate,Acetate_activation
CAN_3_bin.221,contig_3232_pilon_1361,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_1409,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_1479,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_1561,K01895,acs,Acetate,Acetate_activation
CAN_3_bin.221,contig_3232_pilon_1639,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_1798,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_1813,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_3_bin.221,contig_3232_pilon_1821,K22468,ppk2,PolyP,PolyP_synthesis
CAN_3_bin.221,contig_3232_pilon_2239,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_2366,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_2373,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_2464,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_2544,K02039,phoU,Phosphate,Phosphate_regulation
CAN_3_bin.221,contig_3232_pilon_2545,K02036,pstB,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_2546,K02038,pstA,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_2547,K02037,pstC,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_2548,K02040,pstS,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_2549,K07636,phoR,Phosphate,Phosphate_regulation
CAN_3_bin.221,contig_3232_pilon_2550,K07657,phoB,Phosphate,Phosphate_regulation
CAN_3_bin.221,contig_3232_pilon_2565,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_2566,K02035,pit,Phosphate,Phosphate_transport
CAN_3_bin.221,contig_3232_pilon_2720,K00937,ppk,PolyP,PolyP_synthesis
CAN_3_bin.221,contig_3232_pilon_2902,K00703,glgC,Glycogen,Glycogen_synthesis
CAN_3_bin.221,contig_3232_pilon_2942,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_3_bin.221,contig_3232_pilon_3152,K00376,nosZ,Denitrification,N2O_to_N2
CAN_3_bin.221,contig_3232_pilon_3274,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_4_bin.103,contig_5654_pilon_306,K01214,glgX,Glycogen,Glycogen_debranching
CAN_4_bin.103,contig_5654_pilon_554,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.103,contig_5654_pilon_659,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_955,K02305,norC,Denitrification,NO_to_N2O
CAN_4_bin.103,contig_5654_pilon_1056,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_1151,K00688,glgP,Glycogen,Glycogen_degradation
CAN_4_bin.103,contig_5654_pilon_1250,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_1280,K22468,ppk2,PolyP,PolyP_synthesis
CAN_4_bin.103,contig_5654_pilon_1360,K00688,glgP,Glycogen,Glycogen_degradation
CAN_4_bin.103,contig_5654_pilon_1399,K02040,pstS,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_1443,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.103,contig_5654_pilon_1696,K00702,glgB,Glycogen,Glycogen_branching
CAN_4_bin.103,contig_5654_pilon_2130,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_2266,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.103,contig_5654_pilon_2448,K02040,pstS,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_2660,K00376,nosZ,Denitrification,N2O_to_N2
CAN_4_bin.103,contig_5654_pilon_3160,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_3445,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.103,contig_5654_pilon_3457,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.103,contig_5654_pilon_3571,K00937,ppk,PolyP,PolyP_synthesis
CAN_4_bin.103,contig_5654_pilon_3596,K02039,phoU,Phosphate,Phosphate_regulation
CAN_4_bin.103,contig_5654_pilon_3611,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_3702,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_5654_pilon_3829,K02305,norC,Denitrification,NO_to_N2O
CAN_4_bin.103,contig_5654_pilon_4073,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.103,contig_5654_pilon_4155,K02305,norC,Denitrification,NO_to_N2O
CAN_4_bin.103,contig_5654_pilon_4172,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_4_bin.103,contig_5654_pilon_4275,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.103,contig_3141_pilon_54,K07657,phoB,Phosphate,Phosphate_regulation
CAN_4_bin.103,contig_3141_pilon_56,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.103,contig_3141_pilon_78,K02037,pstC,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_3141_pilon_79,K02038,pstA,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_3141_pilon_80,K02036,pstB,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_3141_pilon_132,K07657,phoB,Phosphate,Phosphate_regulation
CAN_4_bin.103,contig_3141_pilon_331,K00703,glgC,Glycogen,Glycogen_synthesis
CAN_4_bin.103,contig_3141_pilon_441,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.103,contig_3141_pilon_441,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.103,contig_3141_pilon_503,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_3141_pilon_530,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.103,contig_3141_pilon_545,K02039,phoU,Phosphate,Phosphate_regulation
CAN_4_bin.103,contig_3141_pilon_593,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
CAN_4_bin.103,contig_3141_pilon_594,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_4_bin.107,contig_11280_pilon_13,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
CAN_4_bin.107,contig_11280_pilon_14,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
CAN_4_bin.107,contig_11897_pilon_46,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_19497_pilon_34,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_4_bin.107,contig_22049_pilon_51,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.107,contig_21027_pilon_20,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_21027_pilon_30,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.107,contig_21027_pilon_31,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_21027_pilon_32,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_16410_pilon_6,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.107,contig_4737_pilon_43,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_21229_pilon_11,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_21229_pilon_13,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_11169_pilon_20,K00688,glgP,Glycogen,Glycogen_degradation
CAN_4_bin.107,contig_11169_pilon_21,K00688,glgP,Glycogen,Glycogen_degradation
CAN_4_bin.107,contig_11169_pilon_22,K00688,glgP,Glycogen,Glycogen_degradation
CAN_4_bin.107,contig_18734_pilon_11,K02040,pstS,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_18734_pilon_12,K02040,pstS,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_18734_pilon_75,K07657,phoB,Phosphate,Phosphate_regulation
CAN_4_bin.107,contig_18734_pilon_106,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.107,contig_18734_pilon_107,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.107,contig_3376_pilon_26,K00937,ppk,PolyP,PolyP_synthesis
CAN_4_bin.107,contig_2287_pilon_3,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.107,contig_2287_pilon_3,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
CAN_4_bin.107,contig_2287_pilon_4,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.107,contig_2287_pilon_15,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_2287_pilon_41,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.107,contig_2287_pilon_42,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.107,contig_2287_pilon_43,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.107,contig_2287_pilon_44,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.107,contig_21859_pilon_9,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_21859_pilon_12,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_4322_pilon_5,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.107,contig_4322_pilon_5,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.107,contig_4322_pilon_12,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_4_bin.107,contig_4322_pilon_13,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_4_bin.107,contig_19249_pilon_27,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.107,contig_15383_pilon_43,K00376,nosZ,Denitrification,N2O_to_N2
CAN_4_bin.107,contig_15383_pilon_44,K00376,nosZ,Denitrification,N2O_to_N2
CAN_4_bin.107,contig_15383_pilon_70,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.107,contig_15383_pilon_79,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_15383_pilon_80,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_18772_pilon_46,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_4_bin.107,contig_18772_pilon_53,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_1858_pilon_25,K02038,pstA,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_17776_pilon_33,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_19904_pilon_16,K00703,glgC,Glycogen,Glycogen_synthesis
CAN_4_bin.107,contig_19904_pilon_17,K00703,glgC,Glycogen,Glycogen_synthesis
CAN_4_bin.107,contig_20312_pilon_1,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_10762_pilon_28,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.107,contig_19875_pilon_6,K02039,phoU,Phosphate,Phosphate_regulation
CAN_4_bin.107,contig_398_pilon_9,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_398_pilon_10,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_398_pilon_12,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_398_pilon_14,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_398_pilon_15,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_398_pilon_16,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_398_pilon_17,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_398_pilon_18,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.107,contig_17224_pilon_2,K07657,phoB,Phosphate,Phosphate_regulation
CAN_4_bin.107,contig_10201_pilon_17,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_10201_pilon_18,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_11935_pilon_30,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_20704_pilon_47,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_4_bin.107,contig_20704_pilon_76,K00937,ppk,PolyP,PolyP_synthesis
CAN_4_bin.107,contig_20704_pilon_77,K00937,ppk,PolyP,PolyP_synthesis
CAN_4_bin.107,contig_15094_pilon_15,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_20873_pilon_35,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_20873_pilon_36,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_7796_pilon_10,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.107,contig_7796_pilon_11,K01895,acs,Acetate,Acetate_activation
CAN_4_bin.107,contig_11459_pilon_51,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.107,contig_11459_pilon_52,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.107,contig_11459_pilon_131,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.107,contig_11459_pilon_132,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.107,contig_11459_pilon_133,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.107,contig_11459_pilon_140,K01214,glgX,Glycogen,Glycogen_debranching
CAN_4_bin.107,contig_11459_pilon_141,K01214,glgX,Glycogen,Glycogen_debranching
CAN_4_bin.107,contig_15196_pilon_89,K00700,glgA,Glycogen,Glycogen_synthesis
CAN_4_bin.107,contig_20327_pilon_7,K02036,pstB,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_20327_pilon_8,K02038,pstA,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_20327_pilon_9,K02040,pstS,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_20327_pilon_10,K02037,pstC,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_20327_pilon_11,K02037,pstC,Phosphate,Phosphate_transport
CAN_4_bin.107,contig_20327_pilon_13,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.107,contig_20327_pilon_14,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.11,contig_283_pilon_153,K02035,pit,Phosphate,Phosphate_transport
CAN_4_bin.11,contig_283_pilon_307,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.11,contig_283_pilon_307,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
CAN_4_bin.11,contig_283_pilon_409,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.11,contig_283_pilon_527,K02040,pstS,Phosphate,Phosphate_transport
CAN_4_bin.11,contig_283_pilon_826,K00634,pta,Acetate,Acetate_activation
CAN_4_bin.11,contig_283_pilon_1083,K00368,nirK,Denitrification,NO2_to_NO
CAN_4_bin.11,contig_283_pilon_1103,K00626,phaA,PHA,PHA_synthesis
CAN_4_bin.11,contig_283_pilon_1140,K07636,phoR,Phosphate,Phosphate_regulation
CAN_4_bin.11,contig_283_pilon_1196,K00937,ppk,PolyP,PolyP_synthesis
CAN_4_bin.11,contig_283_pilon_1206,K02037,pstC,Phosphate,Phosphate_transport
