Date_key,Date,DO_Avg_1350_1410,,DO_Max_1350_1410,ANA_ORP_Min_0850_0945,AER_ORP_Max_1350_1410,ANA_ORP_Slope1,ANA_ORP_Slope2,ANA_ORP_Slope3,ANO_Slope1,ANO_Slope2,ANO_Slope3,ANO_Peak_ORP_C1,ANO_Peak_Time_C1,ANO_Peak_Minutes_C1,ANO_Peak_ORP_C2,ANO_Peak_Time_C2,ANO_Peak_Minutes_C2,ANO_Peak_ORP_C3,ANO_Peak_Time_C3,ANO_Peak_Minutes_C3,ANO_Turn_ORP_C1,ANO_Turn_Time_C1,ANO_Turn_Minutes_C1,ANO_Turn_ORP_C2,ANO_Turn_Time_C2,ANO_Turn_Minutes_C2,ANO_Turn_ORP_C3,ANO_Turn_Time_C3,ANO_Turn_Minutes_C3
5/6/2024,#NAME?,7.667272727,,8.35,-147,-125,-0.006845238,-0.006448413,-0.008333333,-0.001213235,8.58E-05,0.002291667,-134,8:36:00,1,-137,18:50:00,135,-134,1:44:00,69,-144,11:30:00,175,-137,18:58:00,143,-154,3:34:00,179
5/7/2024,#NAME?,8.118181818,,8.48,-147,-122,-0.011011905,-0.018253968,-0.001884921,0.002328431,0.002953431,0.00129902,-133,11:20:00,165,-137,18:46:00,131,-134,2:58:00,143,-133,11:30:00,175,-137,18:58:00,143,-134,3:34:00,179
5/8/2024,#NAME?,6.475454545,,7.06,-143,-123,-0.011011905,-0.011706349,-0.011805556,0.002291667,0.002230392,0.002156863,-132,11:30:00,175,-135,18:50:00,135,-132,3:34:00,179,-132,11:30:00,175,-135,18:58:00,143,-132,3:34:00,179
5/9/2024,#NAME?,8.412727273,,8.73,-143,-124,-0.011210317,-0.0125,-0.00625,0.002573529,0.002438725,0,-133,11:08:00,153,-145,16:36:00,1,-132,3:18:00,163,-133,11:30:00,175,-149,18:58:00,143,-132,3:34:00,179
5/10/2024,#NAME?,7.664545455,,7.95,-148,-130,-0.004166667,-0.006150794,-0.010119048,5.88E-04,5.88E-04,-1.10E-04,-144,11:04:00,149,-142,18:46:00,131,-144,3:04:00,149,-144,11:30:00,175,-142,18:58:00,143,-144,3:34:00,179
5/11/2024,#NAME?,3.522727273,,4.78,-142,-124,-0.006150794,-0.010218254,-0.007142857,1.84E-04,0.001151961,8.21E-04,-137,11:12:00,157,-135,18:44:00,129,-143,3:00:00,145,-137,11:30:00,175,-135,18:58:00,143,-143,3:34:00,179
5/12/2024,#NAME?,0.637272727,,1.16,-140,-124,-0.008333333,-0.008333333,-0.009821429,0.00129902,0.001409314,0.00185049,-133,11:00:00,145,-134,18:52:00,137,-133,2:56:00,141,-133,11:30:00,175,-134,18:58:00,143,-133,3:34:00,179
5/13/2024,#NAME?,5.061818182,,5.8,-187,-142,-0.011111111,-0.02281746,-0.008333333,0.001372549,0.013529412,7.72E-04,-166,10:04:00,89,-147,18:52:00,137,-141,0:36:00,1,-180,11:30:00,175,-147,18:58:00,143,-173,3:34:00,179
5/14/2024,#NAME?,5.113636364,,6.47,-151,-131,-0.008829365,-0.010515873,-0.011111111,0.001262255,0.001458333,0.002218137,-141,11:26:00,171,-139,18:54:00,139,-144,3:34:00,179,-141,11:30:00,175,-139,18:58:00,143,-144,3:34:00,179
5/15/2024,#NAME?,2.097272727,,3.2,-148,-124,-0.012301587,-0.012797619,-0.010813492,0.002230392,0.001727941,0.002218137,-136,11:26:00,171,-137,16:36:00,1,-136,3:24:00,169,-136,11:30:00,175,-137,18:58:00,143,-136,3:34:00,179
5/16/2024,#NAME?,7.416363636,,7.74,-155,-139,-0.004662698,-0.004166667,-0.005654762,0.001776961,0.002193627,0.001605392,-147,10:58:00,143,-146,16:36:00,1,-131,3:26:00,171,-147,11:30:00,175,-146,18:58:00,143,-131,3:34:00,179
5/17/2024,#NAME?,2.536363636,,3.27,-152,-140,-0.004761905,-0.007638889,-0.005257937,0.001446078,0.001213235,0.001348039,-145,8:36:00,1,-147,16:36:00,1,-146,3:18:00,163,-146,11:30:00,175,-147,18:58:00,143,-146,3:34:00,179
5/18/2024,#NAME?,5.516363636,,5.93,-152,-139,-0.005257937,-0.004761905,-0.007043651,0.001323529,0.001323529,0.001348039,-146,8:36:00,1,-146,16:36:00,1,-146,3:20:00,165,-146,11:30:00,175,-146,18:58:00,143,-146,3:34:00,179
5/19/2024,#NAME?,7.541818182,,8.02,-151,-139,-0.005257937,-0.005555556,-0.005555556,0.001544118,0.001544118,0.001323529,-145,11:12:00,157,-144,18:30:00,115,-145,0:36:00,1,-145,11:30:00,175,-145,18:58:00,143,-145,3:34:00,179
5/20/2024,#NAME?,3.103636364,,3.61,-152,-139,-0.005555556,-0.006845238,-0.006845238,0.001262255,0.001409314,0.001311275,-145,8:36:00,1,-146,16:36:00,1,-145,3:12:00,157,-146,11:30:00,175,-146,18:58:00,143,-145,3:34:00,179
5/21/2024,#NAME?,4.562727273,,8.58,-149,-139,-0.007440476,-0.006349206,-0.008234127,0.001078431,9.19E-04,-0.008848039,-145,10:54:00,139,-33,17:04:00,29,-145,2:58:00,143,-145,11:30:00,175,-33,17:04:00,29,-146,3:34:00,179
5/22/2024,#NAME?,5.733636364,,6.03,-148,-131,-0.018452381,-0.014285714,-0.010515873,9.56E-04,0.00125,0.001507353,-143,8:36:00,1,-142,16:36:00,1,-143,0:36:00,1,-144,11:30:00,175,-144,18:58:00,143,-144,3:34:00,179
5/23/2024,#NAME?,2.838181818,,7.19,-155,-63,-0.009027778,-0.008829365,-0.028472222,0.001936275,0.001960784,0.001115196,-143,11:22:00,167,23,17:18:00,43,-142,3:26:00,171,-143,11:30:00,175,-149,18:58:00,143,-142,3:34:00,179
5/24/2024,#NAME?,8.007272727,,8.34,-163,-133,-0.011210317,-0.007440476,-0.013392857,0.002156863,1.59E-04,0.002573529,-143,8:36:00,1,-149,16:36:00,1,-147,0:36:00,1,-143,8:36:00,1,-151,18:58:00,143,-147,3:34:00,179
5/25/2024,#NAME?,7.426363636,,7.64,-157,-123,-0.014087302,-0.019345238,-0.015277778,0.002622549,0.001997549,7.84E-04,-146,11:22:00,167,-144,16:36:00,1,-145,3:00:00,145,-146,11:30:00,175,-149,18:58:00,143,-147,3:34:00,179
5/26/2024,#NAME?,6.138181818,,6.66,-159,-107,-0.01984127,-0.027579365,-0.033630952,0.001973039,0.001752451,0.002107843,-146,8:36:00,1,-4,18:28:00,113,-148,0:36:00,1,-147,11:30:00,175,-4,18:28:00,113,-148,3:34:00,179
5/27/2024,#NAME?,2.559090909,,3.12,-146,-94,-0.047321429,-0.037797619,-0.031746032,9.19E-04,0.001446078,0.001176471,-132,8:36:00,1,-125,16:54:00,19,-135,0:36:00,1,-140,11:30:00,175,-137,18:58:00,143,-142,3:34:00,179
5/28/2024,#NAME?,7.9,,9.23,-136,-80,-0.028769841,-0.009920635,-0.026785714,6.62E-04,0.001286765,0.001593137,-102,8:36:00,1,-110,16:36:00,1,-119,0:36:00,1,-102,8:36:00,1,-110,16:36:00,1,-135,3:34:00,179
5/29/2024,#NAME?,4.539090909,,5.01,-129,-72,-0.024900794,-0.025496032,-0.024404762,0.001433824,0.001409314,0.001360294,-102,8:36:00,1,-101,16:36:00,1,-106,0:36:00,1,-102,8:36:00,1,-101,16:36:00,1,-106,0:36:00,1
5/30/2024,#NAME?,0.108181818,,0.14,-125,-70,-0.024305556,-0.023313492,-0.023412698,0.001115196,9.19E-04,0.001017157,-97,8:36:00,1,-97,16:36:00,1,-101,0:36:00,1,-97,8:36:00,1,-97,16:36:00,1,-101,0:36:00,1
5/31/2024,#NAME?,5.897272727,,6.45,-126,-69,-0.023611111,-0.020634921,-0.024305556,0.001213235,8.58E-05,0.001446078,-97,8:36:00,1,-97,16:36:00,1,-100,0:36:00,1,-97,8:36:00,1,-97,16:36:00,1,-100,0:36:00,1
6/1/2024,#NAME?,1.688181818,,1.97,-123,-66,-0.02093254,-0.021626984,-0.02093254,5.88E-04,0.001127451,6.74E-04,-94,8:36:00,1,-92,16:36:00,1,-94,0:36:00,1,-94,8:36:00,1,-92,16:36:00,1,-94,0:36:00,1
6/2/2024,#NAME?,0.348181818,,0.42,-121,-66,-0.018253968,-0.019444444,-0.017857143,0.001262255,0.001446078,0.001213235,-90,8:36:00,1,-86,16:36:00,1,-91,0:36:00,1,-90,8:36:00,1,-86,16:36:00,1,-91,0:36:00,1
6/3/2024,#NAME?,0.147272727,,0.19,-119,-63,-0.019345238,-0.017857143,-0.017063492,0.001323529,0.002034314,0.001262255,-87,8:36:00,1,-84,16:36:00,1,-86,0:36:00,1,-87,8:36:00,1,-84,16:36:00,1,-86,0:36:00,1
6/4/2024,#NAME?,0.1,,0.13,-120,-62,-0.018253968,-0.017559524,-0.017460317,0.001115196,0.001360294,0.002120098,-85,8:36:00,1,-85,16:36:00,1,-88,0:36:00,1,-85,8:36:00,1,-85,16:36:00,1,-88,0:36:00,1
6/5/2024,#NAME?,8.694545455,,9.01,-117,-63,-0.013392857,-0.014186508,-0.023412698,7.84E-04,0.001446078,0.001348039,-81,8:36:00,1,-103,16:36:00,1,-78,0:36:00,1,-81,8:36:00,1,-103,16:36:00,1,-92,1:08:00,33
6/6/2024,#NAME?,8.424545455,,8.72,-121,-66,-0.022718254,-0.022718254,-0.032638889,0.001936275,0.003125,0.001703431,-99,8:36:00,1,-101,16:36:00,1,-103,0:36:00,1,-111,11:30:00,175,-114,18:58:00,143,-111,3:34:00,179
6/7/2024,#NAME?,3.058181818,,3.34,-133,-78,-0.044246032,-0.025694444,-0.025694444,-0.002389706,0.002745098,0.001813725,-122,11:06:00,151,-116,16:36:00,1,-70,0:36:00,1,-122,11:30:00,175,-120,18:58:00,143,-70,0:36:00,1
6/8/2024,#NAME?,1.119090909,3.8602331,1.71,-126,-67,-0.027777778,-0.029464286,-0.025694444,0.002144608,0.001838235,-0.003321078,-110,8:36:00,1,56,16:46:00,11,-113,0:36:00,1,-115,11:30:00,175,56,16:46:00,11,-118,3:34:00,179
6/9/2024,#NAME?,,2.580094591,0.14,-107,0,-0.021626984,-0.028373016,-0.033829365,9.31E-04,0.001360294,3.43E-04,-89,8:36:00,1,-51,16:36:00,1,-76,0:36:00,1,-100,11:30:00,175,-64,18:58:00,143,-96,3:34:00,179
6/10/2024,#NAME?,7.424545455,,7.88,-80,-33,-0.026884921,-0.032043651,-0.025992063,9.68E-04,0.002463235,0.002034314,-64,8:36:00,1,-68,16:36:00,1,-62,0:36:00,1,-71,11:30:00,175,-74,18:58:00,143,-73,3:34:00,179
6/11/2024,#NAME?,5.880909091,,6.58,-85,-34,-0.026488095,-0.031150794,-0.027678571,0.002218137,0.00310049,0.002990196,-69,8:36:00,1,-72,16:36:00,1,-69,0:36:00,1,-73,11:30:00,175,-75,18:58:00,143,-73,3:34:00,179
6/12/2024,#NAME?,8.247272727,,8.63,-87,-33,-0.028373016,-0.028968254,-0.025,0.003125,0.003468137,0.002071078,-70,8:36:00,1,-70,16:36:00,1,-70,0:36:00,1,-71,11:30:00,175,-81,18:58:00,143,-73,3:34:00,179
6/13/2024,#NAME?,,,0.14,-101,-70,-0.014484127,-0.018849206,0.144146825,-0.001507353,0.004129902,5.88E-04,-92,10:18:00,103,-7,16:36:00,1,-92,0:36:00,1,-100,11:30:00,175,-7,16:36:00,1,-104,3:34:00,179
6/14/2024,#NAME?,5.983636364,,6.33,-90,-41,-0.021626984,-0.025,-0.024603175,0.002389706,0.002867647,0.002647059,-74,8:36:00,1,-72,16:36:00,1,-77,0:36:00,1,-78,11:30:00,175,-77,18:58:00,143,-79,3:34:00,179
6/15/2024,#NAME?,2.063636364,,2.27,-89,-36,-0.025496032,-0.029861111,-0.007142857,0.002389706,0.002144608,0.002732843,-71,8:36:00,1,-52,16:36:00,1,-69,0:36:00,1,-78,11:30:00,175,-61,18:58:00,143,-74,3:34:00,179
6/16/2024,#NAME?,1.223636364,,1.35,-66,-32,-0.011011905,-0.0125,-0.0125,0.001605392,-3.43E-04,-0.002365196,-55,8:36:00,1,-54,16:36:00,1,-49,0:36:00,1,-62,11:30:00,175,-62,18:02:00,87,-56,3:34:00,179
6/17/2024,#NAME?,6.419090909,,6.75,-121,-67,-0.011309524,-0.023115079,-0.027380952,0.002463235,0.005637255,0.00377451,-100,8:36:00,1,-90,18:40:00,125,-119,1:56:00,81,-108,11:30:00,175,-90,18:58:00,143,-130,3:34:00,179
6/18/2024,#NAME?,1.34,,1.73,-101,-57,-0.022420635,-0.004861111,-0.025198413,7.97E-04,0.002892157,0.002034314,-65,8:36:00,1,-89,16:36:00,1,-86,0:36:00,1,-65,8:36:00,1,-95,18:58:00,143,-95,3:34:00,179
6/19/2024,#NAME?,2.513636364,,3.28,-103,-47,-0.024702381,-0.03125,-0.025793651,0.002745098,-0.001360294,1.96E-04,-81,8:36:00,1,-81,16:36:00,1,-87,0:36:00,1,-92,11:30:00,175,-93,18:58:00,143,-93,3:34:00,179
6/20/2024,#NAME?,7.69,,8.1,-94,-46,-0.021329365,-0.03125,-0.028869048,0.002990196,0.004166667,0.004473039,-72,8:36:00,1,-80,16:36:00,1,-83,0:36:00,1,-72,8:36:00,1,-80,18:58:00,143,-83,0:36:00,1
6/21/2024,#NAME?,8.111818182,,8.56,-97,-40,-0.02609127,-0.029265873,-0.029265873,0.003235294,0.004338235,0.00127451,-72,8:36:00,1,-83,16:36:00,1,-75,0:36:00,1,-72,8:36:00,1,-83,16:36:00,1,-75,0:36:00,1
6/22/2024,#NAME?,3.57,,4.39,-99,-51,-0.02609127,-0.025198413,-0.026587302,0.002879902,0.002708333,0.003480392,-79,8:36:00,1,-75,18:58:00,143,-79,0:36:00,1,-79,8:36:00,1,-75,18:58:00,143,-79,0:36:00,1
6/23/2024,#NAME?,3.724545455,,4.15,-106,-50,-0.005654762,-0.018154762,-0.0125,0.001887255,0.002806373,0.002389706,-84,8:36:00,1,-62,16:36:00,1,-92,0:36:00,1,-84,8:36:00,1,-62,16:36:00,1,-108,3:34:00,179
6/24/2024,#NAME?,6.38,,6.62,-96,-51,-0.011805556,-0.019742063,-0.017559524,0,0.00379902,0.003284314,-56,8:36:00,1,-76,16:36:00,1,-57,0:36:00,1,-56,8:36:00,1,-76,16:36:00,1,-57,0:36:00,1
6/25/2024,#NAME?,0.465454545,,0.51,-105,-49,-0.013293651,-0.018849206,-0.018154762,0.006556373,0.006605392,0.004779412,-75,8:36:00,1,-75,16:36:00,1,-84,3:32:00,177,-75,8:36:00,1,-88,18:58:00,143,-84,3:34:00,179
6/26/2024,#NAME?,2.502727273,,2.79,-105,-55,-0.003670635,-0.00922619,-0.008333333,0.003321078,0.004056373,0.002671569,-87,8:36:00,1,-84,16:36:00,1,-85,0:36:00,1,-88,11:30:00,175,-92,18:58:00,143,-95,3:34:00,179
6/27/2024,#NAME?,5.89,,6.13,-103,-59,-0.008730159,-0.009722222,-0.016269841,0.00310049,0.003848039,0.003382353,-84,11:26:00,171,-89,16:36:00,1,-90,3:26:00,171,-84,11:30:00,175,-93,18:58:00,143,-90,3:34:00,179
6/28/2024,#NAME?,,,0.14,-99,-58,-0.012301587,-0.017063492,-0.016170635,0.003688725,0.003872549,0.003651961,-79,8:36:00,1,-83,16:36:00,1,-86,0:36:00,1,-87,11:30:00,175,-89,18:58:00,143,-88,3:34:00,179
6/29/2024,#NAME?,,,0.14,-98,-59,-0.016865079,-0.016170635,-0.016666667,0.003786765,0.003480392,-6.74E-04,-81,8:36:00,1,-71,18:54:00,139,-80,0:36:00,1,-81,8:36:00,1,-71,18:58:00,143,-84,3:34:00,179
6/30/2024,#NAME?,,,0.13,-69,-44,4.96E-04,-0.003869048,-0.010615079,-0.002303922,-0.001066176,0.003223039,-53,8:36:00,1,-60,16:36:00,1,-48,0:36:00,1,-71,11:30:00,175,-60,16:36:00,1,-73,3:34:00,179
7/1/2024,#NAME?,,,0.13,-122,-85,-0.00406746,-0.011507937,0.001190476,-0.005943627,0.004693627,0.004252451,-107,8:36:00,1,-85,16:36:00,1,-104,0:36:00,1,-118,11:30:00,175,-86,16:40:00,5,-126,3:34:00,179
7/2/2024,#NAME?,6.482727273,,6.82,-100,-24,0.001488095,-6.94E-04,-0.018948413,0.004313725,-0.005931373,0.001176471,-11,9:00:00,25,-57,16:36:00,1,-76,0:36:00,1,-11,9:00:00,25,-57,16:36:00,1,-86,1:08:00,33
7/3/2024,#NAME?,0.899090909,,1.29,-98,-35,-0.020833333,-0.014781746,-0.022619048,0.001409314,0.001176471,0.001703431,-56,8:36:00,1,-58,16:36:00,1,-58,0:36:00,1,-56,8:36:00,1,-58,16:36:00,1,-58,0:36:00,1
7/4/2024,#NAME?,2.535454545,,2.67,-12,-21,-0.001388889,2.98E-04,-0.021031746,-0.009178922,-0.002169118,8.58E-05,-5,8:36:00,1,-29,16:36:00,1,324,0:58:00,23,-11,11:30:00,175,-29,16:36:00,1,324,0:58:00,23
7/5/2024,#NAME?,0.113636364,,0.15,-79,-24,-0.025,-0.021626984,-0.019345238,0.001151961,0.002598039,-4.90E-04,-42,8:36:00,1,-40,16:36:00,1,-43,0:36:00,1,-42,8:36:00,1,-40,16:36:00,1,-43,0:36:00,1
7/6/2024,#NAME?,0.11,,0.14,-79,-23,-0.020833333,-0.02202381,-0.020138889,-0.002083333,9.31E-04,0.001348039,-49,8:36:00,1,-44,16:36:00,1,-42,0:36:00,1,-49,8:36:00,1,-44,16:36:00,1,-42,0:36:00,1
7/7/2024,#NAME?,3.424545455,,3.89,-93,-50,-0.014384921,-0.029761905,-0.012301587,0.00125,0.006360294,7.84E-04,-69,8:36:00,1,-62,16:36:00,1,-43,0:36:00,1,-69,8:36:00,1,-62,16:36:00,1,-43,0:36:00,1
7/8/2024,#NAME?,1.261818182,,1.46,-97,-55,-0.00952381,-0.010416667,-0.008333333,0.001789216,0.004644608,-0.004191176,-58,8:36:00,1,-76,16:36:00,1,-52,0:36:00,1,-58,8:36:00,1,-76,16:36:00,1,-52,0:36:00,1
7/9/2024,#NAME?,1.110909091,,1.52,-86,-42,-0.018154762,-0.020138889,-0.036507936,0.002585784,9.19E-04,7.35E-04,-53,8:36:00,1,-73,16:36:00,1,-55,0:36:00,1,-53,8:36:00,1,-73,16:36:00,1,-55,0:36:00,1
7/10/2024,#NAME?,6.515454545,,7.04,-106,-39,-0.011111111,-0.028075397,-0.049107143,7.72E-04,0.002573529,0.003602941,-73,8:36:00,1,-89,16:36:00,1,-43,0:36:00,1,-73,8:36:00,1,-89,16:36:00,1,-43,0:36:00,1
7/11/2024,#NAME?,4.523636364,,4.92,-142,-59,-0.034523809,-0.037599206,-0.038293651,0.001311275,0.013627451,0.001507353,-115,10:14:00,99,-111,16:36:00,1,-110,0:36:00,1,-134,11:30:00,175,-124,18:58:00,143,-122,3:34:00,179
7/12/2024,#NAME?,0.443636364,,3.37,-133,-77,-0.040773809,-0.041468254,-0.041269841,0.007438725,0.001556373,0.006519608,-124,8:36:00,1,-114,18:08:00,93,-125,2:04:00,89,-135,11:30:00,175,-130,18:58:00,143,-155,3:34:00,179
7/13/2024,#NAME?,,,0.13,-115,-79,-0.04484127,-0.042162698,-0.033829365,0.001078431,3.80E-04,8.82E-04,-99,8:36:00,1,-129,16:36:00,1,-100,0:36:00,1,-118,11:30:00,175,-146,18:58:00,143,-117,3:34:00,179
7/14/2024,#NAME?,,,0.15,-121,-74,-0.031845238,-0.03640873,-0.034027778,-0.001458333,-8.09E-04,8.58E-04,-109,8:36:00,1,-109,16:36:00,1,-132,0:36:00,1,-129,11:30:00,175,-116,18:58:00,143,-155,3:34:00,179
7/15/2024,#NAME?,,,0.14,-119,-69,-0.033630952,-0.04077381,-0.037103175,9.68E-04,0.001311275,0.001115196,-105,8:36:00,1,-104,16:36:00,1,-108,0:36:00,1,-121,11:30:00,175,-110,18:58:00,143,-124,3:34:00,179
7/16/2024,#NAME?,7.107272727,,7.52,-134,-48,-0.037301587,-0.057142857,-0.075297619,0.003480392,3.43E-04,7.72E-04,-108,8:36:00,1,-112,16:36:00,1,-108,0:36:00,1,-108,8:36:00,1,-112,16:36:00,1,-113,3:34:00,179
7/17/2024,#NAME?,4.545454545,,5.19,-136,-51,-0.075694444,-0.077876984,-0.072123016,0.001115196,0.001262255,0.001262255,-111,8:36:00,1,-100,16:36:00,1,-111,0:36:00,1,-111,8:36:00,1,-122,18:58:00,143,-111,0:36:00,1
7/18/2024,#NAME?,7.579090909,,8,-37,8,-0.073214286,-0.037599206,-0.060714286,-0.009926471,0,9.19E-04,-27,8:36:00,1,-44,16:36:00,1,78,0:36:00,1,-37,11:30:00,175,-53,18:58:00,143,54,0:58:00,23
7/19/2024,#NAME?,5.98,,7.14,-55,-1,-0.041666667,-0.044444444,-0.042460317,0.001151961,0.00185049,0.001654412,-42,8:36:00,1,-44,16:36:00,1,-47,0:36:00,1,-45,11:30:00,175,-49,18:58:00,143,-53,3:34:00,179
7/20/2024,#NAME?,0.853636364,,1.88,-59,-4,-0.042063492,-0.043353175,-0.042162698,0.001593137,0.001838235,0.001703431,-44,8:36:00,1,-45,16:36:00,1,-44,0:36:00,1,-47,11:30:00,175,-52,18:58:00,143,-47,3:34:00,179
7/21/2024,#NAME?,,,0.15,-62,-10,-0.042162698,-0.043353175,-0.041170635,0.001151961,0.001311275,-6.13E-04,-45,8:36:00,1,-50,16:36:00,1,-45,0:36:00,1,-59,11:30:00,175,-55,18:58:00,143,-50,3:34:00,179
7/22/2024,#NAME?,,,0.16,-69,-9,-0.041071429,-0.038789683,-0.037996032,6.62E-04,8.09E-04,6.25E-04,-49,8:36:00,1,-47,16:36:00,1,-52,0:36:00,1,-60,11:30:00,175,-47,16:36:00,1,-61,3:34:00,179
7/23/2024,#NAME?,3.159090909,,4.72,-60,-31,-0.045634921,-0.040277778,-0.039384921,7.84E-04,-0.001715686,7.35E-04,-37,9:26:00,51,-55,16:36:00,1,-51,0:36:00,1,-77,11:30:00,175,-69,18:58:00,143,-62,3:34:00,179
7/24/2024,#NAME?,5.684545455,,7.27,-71,-10,-0.042063492,-0.04375,-0.049404762,0.001078431,8.21E-04,0.001151961,-51,8:36:00,1,-54,16:36:00,1,-52,0:36:00,1,-65,11:30:00,175,-65,18:58:00,143,-69,3:34:00,179
7/25/2024,#NAME?,,,1.21,-64,-15,-0.042261905,-0.041865079,-0.043650794,9.68E-04,-0.002120098,0.001066176,-45,8:36:00,1,-46,16:36:00,1,-46,0:36:00,1,-63,11:30:00,175,-64,18:58:00,143,-62,3:34:00,179
7/26/2024,#NAME?,1.027272727,,2.24,-67,-14,-0.027678571,-0.043849206,-0.043650794,0.001727941,0.001593137,0.001017157,-52,8:36:00,1,-49,16:36:00,1,-63,2:58:00,143,-58,11:30:00,175,-65,18:58:00,143,-69,3:34:00,179
7/27/2024,#NAME?,,,0.15,-69,-16,-0.041765873,-0.043055556,-0.043353175,0.002781863,0.00125,0.001470588,-53,8:36:00,1,-50,16:36:00,1,-60,0:36:00,1,-59,11:30:00,175,-60,18:58:00,143,-60,0:36:00,1
7/28/2024,#NAME?,,,0.15,-69,-20,-0.028075397,-0.033035714,-0.040674603,4.78E-04,0.001433824,0.001311275,-56,8:36:00,1,-52,16:36:00,1,-65,0:36:00,1,-59,11:30:00,175,-52,16:36:00,1,-67,3:34:00,179
7/29/2024,#NAME?,3.419090909,,4.06,-127,-41,-0.023214286,-0.038888889,-0.034623016,0.005281863,0.009865196,9.31E-04,-102,8:36:00,1,-59,16:36:00,1,-86,0:36:00,1,-123,11:30:00,175,-71,18:58:00,143,-120,3:34:00,179
7/30/2024,#NAME?,3.222727273,,3.73,-130,-44,-0.036210317,-0.034821429,-0.025099206,0.006335784,0.014938725,5.15E-04,-96,8:36:00,1,-67,16:36:00,1,-74,0:36:00,1,-108,11:30:00,175,-73,18:58:00,143,-74,0:36:00,1
7/31/2024,#NAME?,3.637272727,5.464197816,4.7,-74,-31,-0.035515873,-0.034325397,-0.035515873,0.001151961,5.88E-04,0.003504902,-51,8:36:00,1,-52,16:36:00,1,-59,0:36:00,1,-69,11:30:00,175,-64,18:12:00,97,-72,3:34:00,179
8/1/2024,#NAME?,2.227538855,2.266289675,,NA,13,NA,NA,-0.035218254,NA,NA,6.74E-04,NA,NA,NA,-36,16:36:00,1,NA,NA,NA,NA,NA,NA,-51,18:58:00,143,NA,NA,NA
8/2/2024,#NAME?,,,,-42,-3,-0.032142857,-0.037896825,-0.026190476,0.001323529,0.001936275,0.001654412,-34,8:36:00,1,-28,16:36:00,1,-43,0:36:00,1,-41,11:30:00,175,-28,18:58:00,143,-53,3:34:00,179
8/3/2024,#NAME?,,,,-27,15,-0.023511905,-0.025694444,-0.029960317,0.001262255,0.001556373,0.001507353,-14,8:36:00,1,-7,16:36:00,1,-17,3:32:00,177,-17,11:30:00,175,-15,18:58:00,143,-17,3:34:00,179
8/4/2024,#NAME?,,,,-14,27,-0.030654762,-0.034424603,-0.034722222,0.001666667,0.001629902,0.00185049,2,8:36:00,1,3,16:36:00,1,-5,0:36:00,1,-3,11:30:00,175,-2,18:58:00,143,-10,3:34:00,179
8/5/2024,#NAME?,,,,-9,38,-0.035615079,-0.036904762,-0.037996032,0.001360294,0.00129902,0.001151961,8,8:36:00,1,9,16:36:00,1,5,0:36:00,1,1,11:30:00,175,-2,18:58:00,143,0,3:34:00,179
8/6/2024,#NAME?,5.506363636,,6.64,-14,33,-0.035019841,-0.037698413,-0.046428571,7.35E-04,7.72E-04,0.001262255,6,8:36:00,1,1,16:36:00,1,4,0:36:00,1,-7,11:30:00,175,-16,18:58:00,143,-7,3:34:00,179
8/7/2024,#NAME?,6.948181818,,7.47,-26,46,-0.055555556,-0.050992063,-0.062599206,0.00125,0.001752451,0.002867647,2,8:36:00,1,-7,16:36:00,1,2,0:36:00,1,2,8:36:00,1,-19,18:58:00,143,2,0:36:00,1
8/8/2024,#NAME?,2.220909091,,3.15,-30,47,-0.045634921,-0.039781746,-0.058928571,0,0.001887255,0.002156863,7,8:36:00,1,-3,16:36:00,1,4,0:36:00,1,7,8:36:00,1,-3,16:36:00,1,4,0:36:00,1
8/9/2024,#NAME?,,,,-34,48,-0.052876984,-0.049007936,-0.049702381,4.29E-04,0.001262255,-0.001691176,-3,8:36:00,1,0,16:36:00,1,-11,0:36:00,1,-3,8:36:00,1,0,16:36:00,1,-11,0:36:00,1
8/10/2024,#NAME?,,,,-34,41,-0.042559524,-0.045634921,-0.037896825,-7.35E-04,0,3.43E-04,-5,8:36:00,1,0,16:36:00,1,0,0:36:00,1,-5,8:36:00,1,0,16:36:00,1,0,0:36:00,1
8/11/2024,#NAME?,,,,-29,45,-0.043650794,-0.045238095,-0.049603175,8.58E-04,7.72E-04,0.002916667,2,8:36:00,1,-2,16:36:00,1,3,0:36:00,1,2,8:36:00,1,-2,16:36:00,1,3,0:36:00,1
8/12/2024,#NAME?,,,,-30,25,-0.028174603,-0.044642857,-0.051686508,0.015784314,-2.45E-04,5.88E-04,-8,8:36:00,1,-12,16:36:00,1,-27,2:46:00,131,-28,11:30:00,175,-12,16:36:00,1,-32,3:34:00,179
8/13/2024,#NAME?,8.23,,8.55,-33,41,-0.048809524,-0.049206349,-0.051289683,0.003063725,1.84E-04,6.74E-04,-2,8:36:00,1,-2,16:36:00,1,-11,0:36:00,1,-2,8:36:00,1,-2,16:36:00,1,-11,0:36:00,1
8/14/2024,#NAME?,7.659090909,,8.15,-28,41,-0.044543651,-0.040873016,-0.044742063,9.68E-04,0.001078431,7.35E-04,5,8:36:00,1,4,16:36:00,1,4,0:36:00,1,5,8:36:00,1,4,16:36:00,1,4,0:36:00,1
