sample_id,abundance_day,op_day,date,note,COD-Inf [mg/L],COD-Inf [mg/L]#2,P-Inf [mg/L],P-return [mg/L],N-Inf [mg/L],N-Inf [mg/L]#2,COD:P,COD:N,N:P,P_An-1 [mg/L],Acetate ppm [mg/L],Propionate ppm [mg/L],Acetate ppm [COD mg/L],Propionate ppm [COD mg/L],COD_An_1 [COD mg/L],P_An-2 [COD mg/L],Acetate ppm [mg/L]#2,Propionate ppm [mg/L]#2,COD_An_2 [COD mg/L],DO_An-1 [mg/L],DO_An-2 [mg/L],OPR_An-1 [mV],OPR_An-2 [mV],An_time [minutes],P_Ax-1 [mg/L],N_Ax-1 [mg/L],P_Ax-2 [mg/L],N_Ax-2 [mg/L],peakN2O [mg/L],pN2O_time [minutes],ORP_Ax-2 [mV],Ax_react_time [minutes],Ax_time [minutes],P_A-1 [mg/L],P_A-2 [mg/L],A_time [minutes],MLSS,MLSS [avg],SRT,COD removal [COD%],N removal [N%],N to N2O conversion [N2O%],P removal [P%],Cod removal (ppm) [COD-ppm],N removal (ppm) [N-ppn],P removal (ppm) [P-ppm],Anoxic P removal [ANO-P-ppm],Aerobic P removal [AER-P-ppm],COD removal [COD%]#2,N removal [N%]#2,N to N2O conversion [N2O%]#2,P removal [P%]#2,denitrification rate [mg NO2–N  h−1],specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],specific denitrifying P uptake rate,anoxic:aerobic P uptake rate ratio
,-176.0,63.0,2024-02-06,,,,28.600000000000005,26.9,20.65,,,,1.4440559440559435,31.6,,,,,,41.2,,,,1.48,0.28,-135.7,-177.0,80.0,41.2,20.65,40.1,0.001,0.09,,-179.5,175.0,180.0,40.1,26.2,100.0,3359.999999999991,3834.999999999991,22.433234421365103,,0.9999515738498788,0.0043585645793985,0.0839160839160841,,20.649,2.4000000000000057,1.1000000000000014,13.900000000000002,,0.9999515738498788,0.0043585645793985,0.0839160839160841,7.079657142857142,1.8460644440305496,,
,-175.0,64.0,2024-02-07,,414.18306,,28.600000000000005,14.8,21.8,,14.481925174825172,9.499611467889908,1.5244755244755244,29.1,150.762,30.534,160.863054,46.228476,207.09153,40.2,,,,0.8,0.24,-129.0,-188.0,80.0,40.2,21.8,39.1,0.001,0.09,,-194.0,175.0,180.0,39.1,24.2,100.0,,3834.999999999991,,1.0,0.9999541284403668,0.0041286297536584,0.153846153846154,,21.799,4.400000000000006,1.0999999999999943,14.900000000000002,,0.9999541284403668,0.0041286297536584,0.153846153846154,7.473942857142857,1.948876885826043,,
,-174.0,65.0,2024-02-08,fixing effluent height and wasting/ remeasure the L height,,,24.800000000000004,15.0,22.15,,,,1.7862903225806448,27.4,,,,,,36.0,,,,0.26,,,,80.0,36.0,22.15,36.0,0.001,0.09,,,175.0,180.0,36.0,21.6,100.0,,3834.999999999991,,,0.9999548532731376,0.0040633888663145,0.1290322580645162,,22.149,3.200000000000003,0.0,14.4,,0.9999548532731376,0.0040633888663145,0.1290322580645162,7.593942857142856,1.9801676289811927,,
,-173.0,66.0,2024-02-09,deep scrubs/ adjust wasting to 25 sec,382.83156,,27.0,14.5,21.7,,14.178946666666665,8.821003686635944,1.6074074074074074,28.0,135.188,31.156,144.24559599999998,47.170184,191.41578,32.599999999999994,,,,0.45,,,,80.0,32.599999999999994,21.7,35.1,0.001,0.08,,,175.0,180.0,35.1,26.1,100.0,4309.999999999991,4314.999999999986,17.540924301347882,1.0,0.9999539170506913,0.0036868058435872,0.0333333333333332,,21.699,0.8999999999999986,-2.500000000000007,9.0,,0.9999539170506913,0.0036868058435872,0.0333333333333332,7.4396571428571425,1.7241383876841636,,
,-172.0,67.0,2024-02-10,,,,,15.0,22.35,,,,,28.0,,,,,,33.0,,,,0.26,,,,80.0,33.0,22.35,,0.001,0.09,,,175.0,180.0,,25.1,100.0,,4314.999999999986,,,0.9999552572706936,0.0040270258177099,,,22.349,,,,,0.9999552572706936,0.0040270258177099,,7.662514285714285,1.7757854659824588,,
,-171.0,68.0,2024-02-11,,,,,,0.0,,,,,,,,,,,,,,,0.26,,,,80.0,,,,,0.09,,,175.0,180.0,,,100.0,,4314.999999999986,,,,,,,,,,,,,,,,,,
,-170.0,69.0,2024-02-12,,,,,,0.0,,,,,,,,,,,,,,38.541,0.47,,,,80.0,,,,,0.09,,,175.0,180.0,,,100.0,,4319.999999999982,,,,,,,,,,,,,,,,,,
,-169.0,70.0,2024-02-13,,335.229864,,23.6,11.3,22.5,,14.204655254237288,7.449552533333334,1.906779661016949,23.1,118.932,26.892,126.900444,40.714488,167.614932,39.0,2.015,1.663,4.667787000000001,0.6,,,,80.0,39.0,22.5,28.7,0.001,0.09,,,175.0,180.0,28.7,17.1,100.0,4319.999999999982,4319.999999999982,15.71041555802798,0.9860758616660716,0.9999555555555556,0.0040001777856793,0.2754237288135593,330.56207700000004,22.499,6.5,10.3,11.599999999999998,0.9860758616660716,0.9999555555555556,0.0040001777856793,0.2754237288135593,7.713942857142857,1.7856349206349282,,
,-168.0,71.0,2024-02-14,,337.93861000000004,,25.12,7.54,21.75,,13.452970143312102,7.768703678160921,1.731687898089172,20.1,119.787,27.184,127.812729,41.156576,168.96930500000002,33.0,1.519,1.234,3.489049,0.68,,,,80.0,33.0,21.75,25.1,0.001,0.09,,,175.0,180.0,25.1,13.6,100.0,,4319.999999999982,,0.9896754946112843,0.9999540229885056,0.004138121292933,0.4585987261146497,334.449561,21.749,11.52,7.899999999999999,11.500000000000002,0.9896754946112843,0.9999540229885056,0.004138121292933,0.4585987261146497,7.4568,1.7261111111111185,,
,-167.0,72.0,2024-02-15,,348.092188,,31.480000000000004,9.36,21.9,,11.057566327827187,7.947310228310502,1.39135959339263,25.1,127.258,25.272,135.78428599999998,38.261808,174.04609399999998,35.6,,,,0.28,,,,80.0,35.6,21.9,36.4,0.001,0.1,,,175.0,180.0,36.4,26.2,100.0,,4319.999999999982,,1.0,0.9999543378995434,0.004566418557925,0.1677255400254131,,21.899,5.280000000000005,-0.7999999999999972,10.2,,0.9999543378995434,0.004566418557925,0.1677255400254131,7.508228571428571,1.7380158730158803,,
,-166.0,73.0,2024-02-16,,,,31.480000000000004,,,,,,,,,,,,,,,,,0.27,,,,80.0,,,,,0.09,,,175.0,180.0,,29.1,100.0,,4809.999999999991,,,,,0.0756035578144854,,,2.3800000000000026,,,,,,0.0756035578144854,,,,
,-165.0,74.0,2024-02-17,,,,,,,,,,,,,,,,,,,,,0.28,,,,80.0,,,,,0.08,,,175.0,180.0,,,100.0,,4809.999999999991,,,,,,,,,,,,,,,,,,
,-164.0,75.0,2024-02-18,,,,,,,,,,,,,,,,,,,,,0.28,,,,80.0,,,,,0.09,,,175.0,180.0,,,100.0,,3850.000000000023,,,,,,,,,,,,,,,,,,
,-163.0,76.0,2024-02-19,,,,31.399999999999995,,,,,,,,,,,,,,,,,0.27,,,,80.0,,,,,0.08,,,175.0,180.0,,25.4,100.0,,3850.000000000023,,,,,0.1910828025477706,,,5.9999999999999964,,,,,,0.1910828025477706,,,,
,-162.0,77.0,2024-02-20,cut to half COD,366.716,,31.399999999999995,17.6,23.55,,11.678853503184715,7.785902335456475,1.5000000000000002,33.3,,,,,183.358,36.3,,,105.262,0.28,,,,80.0,36.3,23.55,35.6,0.001,0.08,,,175.0,180.0,35.6,32.6,100.0,4809.999999999991,3850.000000000023,19.41255605381158,0.7129604380501533,0.9999575371549894,0.0033971718544311,-0.0382165605095543,261.454,23.549,-1.2000000000000064,0.6999999999999957,3.0,0.7129604380501533,0.9999575371549894,0.0033971718544311,0.0,8.073942857142857,2.097128014842288,,
,-161.0,78.0,2024-02-21,weird high ORP influent/ clear out half MLSS,280.086918,,13.6,10.8,24.4,,20.594626323529408,5.739486024590164,3.5882352941176463,17.6,108.815,15.811,116.105605,23.937854,140.04345899999998,20.4,1.569,0.985,3.165413,0.88,,,,80.0,20.4,24.4,21.7,0.001,0.09,,,175.0,180.0,21.7,15.3,100.0,,3850.000000000023,,0.9886984618110582,0.9999590163934424,0.0036886757654002,-0.1249999999999999,276.921505,24.399,-1.6999999999999993,-1.3000000000000007,6.399999999999999,0.9886984618110582,0.9999590163934424,0.0036886757654002,0.0,8.365371428571429,2.172823747680878,,
,-160.0,79.0,2024-02-22,,226.47587,,12.000000000000004,3.4,23.35,,18.87298916666666,4.849590364025695,3.8916666666666657,9.4,68.967,26.189,73.587789,39.650146,113.237935,13.4,1.632,1.083,3.381006,2.8,,,,80.0,13.4,23.35,10.2,0.243,0.08,,,175.0,180.0,10.2,4.66,100.0,2890.0000000000546,3850.000000000023,17.790697674418574,0.9850712307673218,0.989593147751606,0.003462154325529,0.6116666666666668,223.094864,23.107000000000003,7.340000000000003,3.200000000000001,5.539999999999999,0.9850712307673218,0.989593147751606,0.003462154325529,0.6116666666666668,7.922400000000001,2.057766233766222,,
,-159.0,80.0,2024-02-23,,356.59083,,26.2,8.6,25.8,,13.610337022900763,6.910675,1.969465648854962,21.7,125.867,29.059,134.300089,43.995326,178.295415,26.8,1.538,2.038,4.726578,0.86,,,,80.0,26.8,25.8,26.6,0.0007,0.09,,,175.0,180.0,26.6,23.4,100.0,,3475.000000000045,,0.9867450938096192,0.9999728682170544,0.0034884667413456,0.1068702290076336,351.864252,25.7993,2.8000000000000007,0.1999999999999993,3.200000000000003,0.9867450938096192,0.9999728682170544,0.0034884667413456,0.1068702290076336,8.845474285714287,2.5454602261047974,,
,-158.0,81.0,2024-02-24,,389.793352,,26.8,13.2,24.4,,14.544528059701491,7.98756868852459,1.82089552238806,26.6,137.362,31.923,146.56525399999998,48.331422,194.896676,30.3,3.135,2.2,6.675845000000001,5.48,,,,80.0,30.3,24.4,30.7,0.001,0.09,,,175.0,180.0,30.7,23.7,100.0,,3475.000000000045,,0.9828733738896605,0.9999590163934424,0.0036886757654002,0.1156716417910448,383.117507,24.399,3.1000000000000014,-0.3999999999999986,7.0,0.9828733738896605,0.9999590163934424,0.0036886757654002,0.1156716417910448,8.365371428571429,2.4073011305241208,,
,-157.0,82.0,2024-02-25,,,,,,22.2,,,,,,,,,,,,,,,0.56,,,,80.0,,22.2,,,0.08,,,175.0,180.0,,,100.0,,4060.000000000037,,,1.0,0.0036036036036036,,,,,,,,1.0,0.0036036036036036,,7.611428571428571,,,
,-156.0,83.0,2024-02-26,,,,30.399999999999995,,20.0,,,,1.3157894736842108,,,,,,,,,,,0.28,,,,80.0,27.7,20.0,30.1,0.001,0.09,,,175.0,180.0,30.1,27.2,100.0,,4060.000000000037,,,0.99995,0.0045002250112505,0.1052631578947367,,19.999,3.199999999999996,-2.400000000000002,2.900000000000002,,0.99995,0.0045002250112505,0.1052631578947367,6.8568,1.6888669950738766,,
,-155.0,84.0,2024-02-27,,361.61693,,30.399999999999995,12.0,24.5,,11.895293750000002,7.379937346938776,1.6118421052631582,27.2,129.163,28.396,137.816921,42.991544000000005,180.808465,29.0,,,5.968,0.29,,,,80.0,29.0,24.5,28.6,0.001,0.1,,,175.0,180.0,28.6,26.8,100.0,4060.000000000037,4060.000000000037,17.466539196940555,0.9834963479171176,0.9999591836734694,0.0040817992571125,0.1184210526315787,355.64893,24.499,3.5999999999999943,0.3999999999999986,1.8000000000000007,0.9834963479171176,0.9999591836734694,0.0040817992571125,0.1184210526315787,8.399657142857142,2.0688810696692284,,
,-154.0,85.0,2024-02-28,,,,26.399999999999995,13.5,25.25,,,,1.9128787878787883,26.7,,,,,,,,,,1.67,,,,80.0,,25.25,26.6,0.108,0.1,,,175.0,180.0,26.6,24.2,100.0,,4060.000000000037,,,0.9957227722772276,0.0039774083207382,0.0833333333333331,,25.142,2.199999999999996,,2.400000000000002,,0.9957227722772276,0.0039774083207382,0.0833333333333331,8.620114285714285,2.1231808585502976,,
,-153.0,86.0,2024-02-29,,,,23.6,12.3,26.0,,,,2.2033898305084745,24.1,,,,,,27.1,,,,2.33,,,,80.0,27.1,26.0,22.9,0.001,0.09,,,175.0,180.0,22.9,20.5,100.0,,4060.000000000037,,,0.9999615384615383,0.0034616716027539,0.1313559322033898,,25.999,3.1000000000000014,4.200000000000003,2.3999999999999986,,0.9999615384615383,0.0034616716027539,0.1313559322033898,8.913942857142857,2.1955524278676792,,
,-152.0,87.0,2024-03-01,,,,,,25.516666666666666,,,,,,,,,,,,,,,1.03,,,,80.0,,25.516666666666666,,,0.18,,,175.0,180.0,,,100.0,,3530.000000000018,,,1.0,0.0070542129327237,,,,,,,,1.0,0.0070542129327237,,8.748571428571429,,,
,-151.0,88.0,2024-03-02,,,,,,25.03333333333333,,,,,,,,,,,,,,,0.28,,,,80.0,,25.03333333333333,,,0.11,,,175.0,180.0,,,100.0,,3530.000000000018,,,1.0,0.0043941411451398,,,,,,,,1.0,0.0043941411451398,,8.582857142857142,,,
,-150.0,89.0,2024-03-03,saw high Orp peal when switch into AER PHASE,,,,,24.71111111111111,,,,,,,,,,,,,,,0.26,,,,80.0,,24.71111111111111,,,0.23,,,175.0,180.0,,27.2,100.0,,3530.000000000018,,,1.0,0.0093075539568345,,,,,,,,1.0,0.0093075539568345,,8.472380952380952,,,
,-149.0,90.0,2024-03-04,,397.9542419999999,,25.8,13.7,24.55,,15.42458302325581,8.104974378818735,1.9031007751937985,26.6,142.039,31.322,151.55561299999997,47.421508,198.97712099999995,28.4,,,0.33,2.04,,,,80.0,28.4,24.55,,0.001,0.1,,,175.0,180.0,,24.1,100.0,,3530.000000000018,,0.9991707589336364,0.999959266802444,0.0040734856816978,0.065891472868217,397.6242419999999,24.549,1.6999999999999993,,,0.9991707589336364,0.999959266802444,0.0040734856816978,0.065891472868217,8.4168,2.3843626062322825,,
,-148.0,91.0,2024-03-05,,369.246894,,28.840000000000007,8.88,24.5,,12.80329036061026,7.535650897959184,1.699029126213592,23.3,131.687,29.137,140.510029,44.113418,184.623447,27.1,,,1.375,3.66,,,,80.0,27.1,24.5,23.7,0.001,0.1,,,175.0,180.0,23.7,19.6,100.0,3530.000000000018,3530.000000000018,13.530664395229964,0.99627620428948,0.9999591836734694,0.0040817992571125,0.3203883495145632,367.871894,24.499,9.240000000000006,3.400000000000002,4.099999999999998,0.99627620428948,0.9999591836734694,0.0040817992571125,0.3203883495145632,8.399657142857142,2.379506272764051,,
,-147.0,92.0,2024-03-06,,379.995698,,29.800000000000004,10.1,25.950000000000003,,12.751533489932882,7.321689749518303,1.7416107382550334,25.0,135.725,29.841,144.81857499999998,45.179274,189.997849,30.3,,,0.105,1.42,,,,80.0,30.3,25.950000000000003,25.3,2.3,0.11,,,175.0,180.0,25.3,20.4,100.0,,3530.000000000018,,0.9997236810823052,0.9113680154142582,0.0046511627906976,0.3154362416107384,379.89069799999993,23.65,9.400000000000006,5.0,4.900000000000002,0.9997236810823052,0.9113680154142582,0.0046511627906976,0.3154362416107384,8.10857142857143,2.297045730473481,,
,-146.0,93.0,2024-03-07,,,,,,24.9,,,,,,,,,,,,,,,8.36,,,,80.0,,24.9,,,2.32,,,175.0,180.0,,,100.0,,3530.000000000018,,,1.0,0.0931726907630522,,,,,,,,1.0,0.0931726907630522,,8.537142857142857,,,
,-145.0,94.0,2024-03-08,switch new bottle COD,381.793042,,24.0,15.4,23.85,,15.908043416666668,8.004047002096437,1.9875,27.4,136.729,29.727,145.889843,45.006678,190.896521,32.4,,,0.085,0.28,,,,80.0,32.4,23.85,32.5,0.001,0.1,,,175.0,180.0,32.5,29.0,100.0,,4589.999999999964,,0.9997773662936476,0.999958071278826,0.0041930479265378,-0.2083333333333333,381.708042,23.849,-5.0,-0.1000000000000014,3.5,0.9997773662936476,0.999958071278826,0.0041930479265378,0.0,8.1768,1.7814379084967462,,
,-144.0,95.0,2024-03-09,,,,,,24.5,,,,,,,,,,,,,,,0.28,,,,80.0,,24.5,,,0.11,,,175.0,180.0,,,100.0,,4589.999999999964,,,1.0,0.0044897959183673,,,,,,,,1.0,0.0044897959183673,,8.4,,,
,-143.0,96.0,2024-03-10,"day light saving, clock time -1",,,,,25.366666666666667,,,,,,,,,,,,,,,0.29,,,,80.0,,25.366666666666667,,,0.12,,,175.0,180.0,,,100.0,,4589.999999999964,,,1.0,0.0047306176084099,,,,,,,,1.0,0.0047306176084099,,8.697142857142858,,,
,-142.0,97.0,2024-03-11,Added a bunch of stored biomass,,,,,25.8,,,,,29.2,,,,,,33.1,,,,1.09,,,,80.0,33.1,25.8,32.8,0.001,0.14,,,175.0,180.0,32.8,30.5,100.0,,4589.999999999964,,,0.9999612403100776,0.0054265669211984,,,25.799,,0.3000000000000042,2.299999999999997,,0.9999612403100776,0.0054265669211984,,8.845371428571429,1.9270961718020696,,
,-141.0,98.0,2024-03-12,was 9:30,,,25.600000000000005,11.0,26.85,,,,2.09765625,23.8,,,,,,26.2,,,,1.37,,,,80.0,26.2,26.85,23.8,,0.08,,,175.0,180.0,23.8,19.4,100.0,4589.999999999964,4589.999999999964,10.674418604651027,,1.0,0.0029795158286778,0.2421875000000002,,,6.200000000000006,2.3999999999999986,4.400000000000002,,1.0,0.0029795158286778,0.2421875000000002,9.205714285714286,,,
,-140.0,99.0,2024-03-13,,,,25.600000000000005,,26.4,,,,2.0625,,,,,,,,,,,0.36,,,,80.0,,26.4,,,8.76,,,175.0,180.0,,19.3,100.0,,4589.999999999964,,,1.0,0.3318181818181818,0.2460937500000001,,,6.300000000000004,,,,1.0,0.3318181818181818,0.2460937500000001,9.051428571428572,,,
,-139.0,100.0,2024-03-14,,387.928508,,,,25.8,,,7.517994341085272,,,137.348,31.317,146.550316,47.413938,193.964254,,,,3.121,0.43,,,,80.0,,25.8,,,3.45,,,175.0,180.0,,,100.0,,4589.999999999964,,0.9919547031588616,1.0,0.1337209302325581,,384.807508,,,,,0.9919547031588616,1.0,0.1337209302325581,,8.845714285714287,,,
,-138.0,101.0,2024-03-15,back to 8:10,329.152638,,25.64,8.78,25.5,,12.837466380655227,6.453973294117648,1.9890795631825275,21.6,115.965,26.976,123.734655,40.841664,164.576319,28.2,,,2.839,4.21,,,,80.0,28.2,25.5,20.7,2.01,1.94,,,175.0,180.0,20.7,15.8,100.0,,4330.000000000018,,0.9913748222792612,0.9211764705882354,0.0825883354618986,0.3837753510140405,326.313638,23.49,9.84,7.5,4.899999999999999,0.9913748222792612,0.9211764705882354,0.0825883354618986,0.3837753510140405,8.053714285714287,1.8599802045529448,,
,-137.0,102.0,2024-03-16,,,,,,24.766666666666666,,,,,,,,,,,,,,,1.3,,,,80.0,,24.766666666666666,,,0.12,,,175.0,180.0,,,100.0,,4550.000000000023,,,1.0,0.0048452220726783,,,,,,,,1.0,0.0048452220726783,,8.491428571428571,,,
,-136.0,103.0,2024-03-17,,,,,,23.788888888888888,,,,,,,,,,,,,,,0.41,,,,80.0,,23.788888888888888,,,0.12,,,175.0,180.0,,20.2,100.0,,4550.000000000023,,,1.0,0.0050443717888836,,,,,,,,1.0,0.0050443717888836,,8.156190476190476,,,
,-135.0,104.0,2024-03-18,,337.00817199999995,,23.4,14.7,23.3,,14.402058632478628,7.231935021459226,1.991452991452992,26.4,120.086,26.666,128.13176199999998,40.372324,168.50408599999997,34.1,,,1.709,4.13,,,,80.0,34.1,23.3,34.1,0.0,0.1,,,175.0,180.0,34.1,28.5,100.0,,4550.000000000023,,0.9949289063530484,1.0,0.0042918454935622,-0.2179487179487178,335.29917199999994,23.3,-5.099999999999998,0.0,5.600000000000001,0.9949289063530484,1.0,0.0042918454935622,0.0,7.988571428571429,1.7557299843014045,,
,-134.0,105.0,2024-03-19,,347.264556,,27.0,17.4,23.2,,12.861650222222224,7.484149913793103,1.718518518518519,30.9,123.11,27.922,131.35836999999998,42.273908,173.632278,37.0,,,1.595,0.52,,,,80.0,37.0,23.2,37.9,0.0,0.09,,,175.0,180.0,37.9,34.6,100.0,4330.000000000018,4550.000000000023,14.655885671304931,0.9954069599893172,1.0,0.0038793103448275,-0.2814814814814819,345.66955599999994,23.2,-7.600000000000008,-0.8999999999999986,3.299999999999997,0.9954069599893172,1.0,0.0038793103448275,0.0,7.954285714285715,1.748194662480368,,
,-133.0,106.0,2024-03-20,"2 high pH 9 cycles , aicd tubing fell out ",348.511294,,24.200000000000006,17.5,20.7,,14.401293140495865,8.418147198067633,1.710743801652892,29.6,125.641,26.55,134.058947,40.1967,174.25564699999998,55.5,,,3.219,0.57,,,,80.0,55.5,20.7,31.7,0.0,0.09,,,175.0,180.0,31.7,25.2,100.0,4770.000000000027,4550.000000000023,15.142857142857082,0.9907635704913484,1.0,0.0043478260869565,-0.0413223140495864,345.292294,20.7,-0.9999999999999928,23.8,6.5,0.9907635704913484,1.0,0.0043478260869565,0.0,7.097142857142857,1.5598116169544662,,
,-132.0,107.0,2024-03-21,,,,,,22.825000000000003,,,,,,,,,,,,,,,0.28,,,,80.0,,22.825000000000003,,,0.09,,,175.0,180.0,,,100.0,,4550.000000000023,,,1.0,0.0039430449069003,,,,,,,,1.0,0.0039430449069003,,7.825714285714287,,,
,-131.0,108.0,2024-03-22,decrease COD to 140,,,25.2,,24.950000000000003,,,,1.9801587301587305,,,,,,,24.3,,,45.857,0.29,,,,80.0,24.3,24.950000000000003,23.9,0.0,0.09,,,175.0,180.0,23.9,21.3,100.0,,4770.000000000027,,,1.0,0.0036072144288577,0.1547619047619047,,24.950000000000003,3.899999999999999,0.4000000000000021,2.599999999999998,,1.0,0.0036072144288577,0.1547619047619047,8.554285714285715,1.793351302785255,,
,-130.0,109.0,2024-03-23,,,,,,25.933333333333337,,,,,,,,,,,,,,,0.29,,,,80.0,,25.933333333333337,,,0.08,,,175.0,180.0,,,100.0,,5330.000000000018,,,1.0,0.0030848329048843,,,,,,,,1.0,0.0030848329048843,,8.891428571428573,,,
,-129.0,110.0,2024-03-24,,,,,,27.244444444444444,,,,,,,,,,,,,,,0.29,,,,80.0,,27.244444444444444,,,0.09,,,175.0,180.0,,,100.0,,5330.000000000018,,,1.0,0.0033034257748776,,,,,,,,1.0,0.0033034257748776,,9.34095238095238,,,
,-128.0,111.0,2024-03-25,"prodution of N2O in ana phase, return COD back to 200 ppm",,,16.939999999999998,,27.9,,,,3.293978748524203,,,,,,,20.9,,,,0.29,,,,80.0,20.9,27.9,11.4,0.0,2.02,,,175.0,180.0,11.4,7.65,100.0,,5330.000000000018,,,1.0,0.0724014336917562,0.5484061393152302,,27.9,9.289999999999996,9.499999999999998,3.75,,1.0,0.0724014336917562,0.5484061393152302,9.565714285714286,1.7946931117662763,,
,-127.0,112.0,2024-03-26,,,,,,28.45,,,,,,,,,,,,,,,0.3,,,,80.0,,28.45,,,0.09,,,175.0,180.0,,,100.0,,5330.000000000018,,,1.0,0.0031634446397188,,,,,,,,1.0,0.0031634446397188,,9.754285714285714,,,
,-126.0,113.0,2024-03-27,,371.690538,,20.80000000000001,22.2,29.0,,17.869737403846145,6.408457551724138,2.788461538461537,32.6,133.709,28.519,142.667503,43.177766,185.845269,39.5,,,0.0,0.49,,,,80.0,39.5,29.0,40.2,0.0,0.08,,,175.0,180.0,40.2,38.4,100.0,5330.000000000018,5330.000000000018,17.21267357996366,1.0,1.0,0.0027586206896551,-0.846153846153845,371.690538,29.0,-17.599999999999987,-0.7000000000000028,1.8000000000000045,,1.0,0.0027586206896551,0.0,9.942857142857145,1.8654516215491763,,
,-125.0,114.0,2024-03-28,0.08,381.81617,,27.2,,22.75,,14.03735919117647,8.391564175824175,1.6727941176470589,,133.709,31.863,142.667503,48.240582,190.908085,,,,1.522,0.3,,,,80.0,31.3,22.75,24.7,0.0,0.08,,,175.0,180.0,24.7,21.3,100.0,,5330.000000000018,,0.9960137885202714,1.0,0.0035164835164835,0.2169117647058823,380.29417,22.75,5.899999999999999,6.600000000000001,3.3999999999999986,0.9960137885202714,1.0,0.0035164835164835,0.2169117647058823,7.800000000000001,1.4634146341463368,,
,-124.0,115.0,2024-03-29,,396.785828,,19.34,,25.0,,20.516330299896588,7.935716559999999,2.5853154084798344,,139.522,32.71,148.86997399999998,49.52294,198.392914,,,,1.4620000000000002,0.29,,,,80.0,35.6,25.0,30.6,,0.09,,,175.0,180.0,30.6,17.3,100.0,,5330.000000000018,,0.9963153925951206,1.0,0.0036,0.1054808686659772,395.323828,,2.039999999999999,5.0,13.3,0.9963153925951206,1.0,0.0036,0.1054808686659772,8.571428571428571,,,
,-123.0,116.0,2024-03-30,,,,,,25.0,,,,,,,,,,,,,,,0.31,,,,80.0,,25.0,,,0.08,,,175.0,180.0,,,100.0,,1400.0,,,1.0,0.0032,,,,,,,,1.0,0.0032,,8.571428571428571,,,
,-122.0,117.0,2024-03-31,,,,,,25.0,,,,,,,,,,,,,,,0.29,,,,80.0,,25.0,,,0.11,,,175.0,180.0,,,100.0,,1400.0,,,1.0,0.0044,,,,,,,,1.0,0.0044,,8.571428571428571,,,
,-121.0,118.0,2024-04-01,,,,,,25.0,,,,,,,,,,,,,,,0.42,,,,80.0,,25.0,,,0.08,,,175.0,180.0,,,100.0,,1400.0,,,1.0,0.0032,,,,,,,,1.0,0.0032,,8.571428571428571,,,
,-120.0,119.0,2024-04-02,mixer got shut off by air stone wrapping around the mixer ,451.237652,,20.600000000000005,10.5,25.0,,21.90474038834951,9.02475304,2.427184466019417,20.8,162.646,34.396,173.54328199999998,52.075544,225.618826,,,,,0.3,,,,80.0,,25.0,24.8,0.0,0.06,,,175.0,180.0,24.8,19.9,100.0,,1400.0,,1.0,1.0,0.0024,0.0339805825242721,,25.0,0.7000000000000064,,4.900000000000002,,1.0,0.0024,0.0339805825242721,8.571428571428571,6.122448979591837,,
,-119.0,120.0,2024-04-03,couldn't finish COD,,,,,25.0,,,,,,,,,,,,,,,0.33,,,,80.0,,25.0,,,0.06,,,175.0,180.0,,,100.0,1400.0,1400.0,2.5004961301845725,,1.0,0.0024,,,,,,,,1.0,0.0024,,8.571428571428571,,,
,-118.0,121.0,2024-04-04,start on 120 ppm COD,473.478464,,,,25.0,,,9.46956928,,,174.348,33.494,186.029316,50.709916,236.739232,,,,84.815,,,,,80.0,,25.0,,,0.06,,,175.0,180.0,,,100.0,,1400.0,,0.8208683045824867,1.0,0.0024,,388.663464,,,,,0.8208683045824867,1.0,0.0024,,8.571428571428571,,,
,-117.0,122.0,2024-04-05,,215.676336,,21.18,5.51,23.450000000000003,,10.183018696883853,4.598642558635394,2.2143531633616624,16.1,80.268,14.658,85.645956,22.192212,107.838168,18.9,,,8.725,4.08,,,,80.0,18.9,23.450000000000003,15.9,0.0,0.08,,,175.0,180.0,15.9,13.4,100.0,,1400.0,,0.9595458632049462,1.0,0.003411513859275,0.3673276676109537,206.951336,23.450000000000003,7.779999999999999,2.9999999999999982,2.5,0.9595458632049462,1.0,0.003411513859275,0.3673276676109537,8.040000000000001,5.742857142857144,,
,-116.0,123.0,2024-04-06,,,,,,24.675,,,,,,,,,,,,,,,,,,,80.0,,24.675,,,0.15,,,175.0,180.0,,,100.0,,4540.000000000009,,,1.0,0.0060790273556231,,,,,,,,1.0,0.0060790273556231,,8.46,,,
,-115.0,124.0,2024-04-07,aerobic aphse ORP didn’t go up ,,,27.19999999999999,20.8,25.9,,,,1.9044117647058831,34.4,,,,,,41.7,,,,,,,,80.0,41.7,25.9,42.4,0.0,1.86,,,175.0,180.0,42.4,41.6,100.0,,4540.000000000009,,,1.0,0.0718146718146718,-0.529411764705883,,25.9,-14.400000000000013,-0.6999999999999957,0.7999999999999972,,1.0,0.0718146718146718,0.0,8.88,1.955947136563873,,
,-114.0,125.0,2024-04-08,,328.155448,,,,27.425,,,5.98277936189608,,,123.404,21.404,131.672068,32.405656,164.077724,,,,7.239,,,,,80.0,,27.425,,,0.27,,,175.0,180.0,,,100.0,,4540.000000000009,,0.9779403327169508,1.0,0.0098450319051959,,320.916448,,,,,0.9779403327169508,1.0,0.0098450319051959,,9.402857142857142,,,
